Label,Example
1,"Input:
listening to a guy who decimated his team explaining to another how to build teams... hahahahaha aaaah.  #tragedy

Steps:
**step 1: assessing the surface sentiment**
- **keywords/phrases:** ""decimated his team,"" ""explaining to another how to build teams,"" ""hahahahaha aaaah,"" ""#tragedy.""
- **sentimental phrases and emojis:** the laughter indicated by ""hahahahaha"" might seem positive, but the term ""decimated his team"" and the hashtag ""#tragedy"" introduce a negative connotation.

**step 2: deducing the true intention**
- **rhetorical devices & language style:** there's clear use of irony here. the phrase ""decimated his team"" starkly contrasts with the role of ""explaining to another how to build teams,"" suggesting incompetence rather than expertise. the ""hahahahaha aaah"" contrasts humor with disappointment, and ""#tragedy"" solidifies the negative reality being highlighted.

**step 3: comparing surface sentiment and true intention**
- **surface vs. true meaning:** while the surface appears mixed (some laughter and seemingly instructional content), the true intention is deeply ironic. the speaker finds it absurd that someone who failed (""decimated his team"") is giving advice on the same topic.

Label:
sarcastic"
1,"Input: 
those were some great last minute substitutions @tomcrean

Steps:
step 1: what is the surface sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
- surface sentiment: on the surface, the sentence appears to be positive. the phrase ""great last minute substitutions"" suggests a compliment or approval of the action.

step 2: deduce what the sentence really means, namely the true intention, by carefully checking any rhetorical devices, language style, etc.
- true intention: given the context and the use of a public tag (@tomcrean), the sentence may imply criticism. the use of ""great"" in combination with ""last minute substitutions"" can indicate that the substitutions were unexpected and possibly led to a negative outcome, hinting at irony or sarcasm.

step 3: compare and analysis step 1 and step 2, infer the final sarcasm label.
- the surface sentiment is positive, but the true intention, given the context of how unexpected last-minute decisions typically backfire in sports, suggests criticism. the discrepancy between the surface praise and true criticism indicates the sentence is sarcastic.

Label: sarcastic"
1,"Input
""learned to play 3 string notes on the guitar #pro#idiot""

Steps:
#### step 1: surface sentiment
the sentence uses the hashtag ""#pro"" which is commonly associated with being proficient or skilled. however, it also uses the hashtag ""#idiot"", a derogatory term suggesting incompetence.

#### step 2: true intention
the juxtaposition of ""pro"" (professional) with ""idiot"" creates a contrast that is inherently sarcastic. the speaker claims to be a ""pro"" for a minimal achievement (""3 string notes""), which is an intentionally exaggerated statement to highlight their lack of real skill.

#### step 3: comparison and analysis
the surface sentiment has conflicting indicators: ""pro"" suggests competence while ""idiot"" suggests incompetence. the true meaning becomes clear through this contradiction, revealing the statement is not meant to be taken at face value but rather sarcastically mocks the minimal achievement.

Label:
sarcastic"
1,"Input:
""love being able to be comfortable in my own room:smiling_face_with_open_mouth::thumbs_up_sign:""

Steps:
#### step 1: surface sentiment
the sentence superficially appears to have a positive sentiment. phrases like ""love being able to be comfortable in my own room"" and the use of emojis (smiling face and thumbs-up) contribute to this.

#### step 2: true intention
however, the structure and word choice need further examination to uncover the actual sentiment. ""love being able to be comfortable"" combined with the casual, almost exaggerated tone often suggests that the speaker is implying the opposite of what's being stated. 

#### step 3: comparison and analysis
by juxtaposing the surface sentiment (positive) with the inferred underlying sentiment (negative or frustrated), the incongruity indicates sarcasm. there could be an unintended situation that's the opposite of comfort, making the statement sarcastic.

Label:
sarcastic"
1,"Input:
""i like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it :face_with_tears_of_joy:""

Steps:
**step 1: surface sentiment**
- the phrase ""i like listening to"" suggests a positive sentiment.
- the emoji "":face_with_tears_of_joy:"" usually indicates laughter or enjoyment.

**step 2: true intention**
- the content of the sentence involves truck drivers talking about visiting strip joints and their wives getting angry, which is typically not something people genuinely enjoy hearing about.
- the use of informal and slightly derogatory terms like ""dads truck drivers"" and ""their old lady"" suggests a mocking tone.

**step 3: compare and analysis**
- the surface sentiment (positive, enjoyment) is sharply contrasted by the actual content (which implies annoyance or discomfort), indicating sarcasm.

Label: 
sarcastic"
1,"Input:
@mikeloburgio @barackobama protecting the namesake of a #palinspawn

Steps:
**step 1: surface sentiment**
- keywords: ""protecting"", ""namesake"", ""palinspawn""
- sentimental phrases or markers: the use of ""#palinspawn"" hints at mockery or disdain.

**step 2: true intention**
- rhetorical devices: the term ""palinspawn"" is a derogatory reference to sarah palin, indicating mockery.
- language style: the phrase suggests the speaker is criticizing or making fun of someone related to sarah palin, using the idea of ""protecting"" sarcastically.

**step 3: comparison and analysis**
- surface sentiment seems positive with the word ""protecting.""
- true intention, determined by the derogatory term ""palinspawn,"" indicates a mocking and critical tone.

Label:
sarcastic"
1,"Input:
guess its just me, brett and my mom this year. gotta love my family!

Steps:
#### step 1: surface sentiment
- keywords: ""gotta love my family!""
- sentimental phrases: ""gotta love""

the surface sentiment appears positive. the phrase “gotta love my family!” typically expresses affection and gratitude.

#### step 2: true intention
- rhetorical devices: irony
- language style: casual, familiar tone

the sentence states, ""guess it's just me, brett, and my mom this year,"" suggesting a small, potentially disappointing gathering. given the context, ""gotta love my family!"" likely carries an ironic tone.

#### step 3: comparison and analysis
- surface sentiment is positive.
- true intention is likely frustration or disappointment.

the stark contrast between the surface sentiment and the true intention suggests sarcasm.

Label:
sarcastic"
1,"Input:
""oh look at me! i'm making people happy! i'm a magical man from happy land! who lives in a gumdrop house on lolly pop lane!""

Steps:
1. **surface sentiment:**
   - the surface sentiment of the sentence is very positive and cheerful. phrases like ""making people happy,"" ""magical man from happy land,"" and ""gumdrop house on lolly pop lane"" invoke imagery of happiness, magic, and fantasy places filled with joy.
   
2. **true intention:**
   - upon closer inspection, the exaggerated and fantastical nature of the language suggests it's not meant to be taken literally. there is an over-the-top quality to the statement that implies a mockery of the sentiment being expressed.
   
3. **comparison and analysis:**
   - the contrast between the surface sentiment (overly cheerful and fantastical) and the likely true intention (mockery or criticism of something not actually happy or magical) indicates sarcasm. the speaker is likely expressing frustration or dissatisfaction in a sardonic manner.

Label:
sarcastic"
1,"Input:
@harrys64 @dale_harris14 @rioferdy5 well done. you have more twitter followers than me. you have succeeded in life.

Steps:
**step 1: surface sentiment**
the keywords and phrases appear positive on the surface, such as ""well done,"" ""you have more twitter followers,"" and ""you have succeeded in life.""

**step 2: true intention**
the true intention can be detected through the use of exaggeration and possibly mocking language. the phrase ""you have succeeded in life"" is an exaggerated statement that implies having more twitter followers is a trivial achievement compared to true measures of success in life.

**step 3: compare and analyze**
by comparing the surface sentiment with the true intention, it becomes clear that the positive surface sentiment is not genuine. instead, it uses exaggeration and mock praise to ridicule the idea that having more followers equates to real success in life.

Label:
sarcastic"
0,"Input:
#sorry  #sorry i always do this... #cant #help #it #im #an #asshole #like #that http://t.co/zp4jibpsbj

Steps:
**step 1: examine the surface sentiment**
- keywords: ""sorry,"" ""always do this,"" ""can't help it,"" ""i'm an asshole""
- hashtags: repeat usage of ""sorry"" shows apology or regret.
- sentiment phrases: the tweet contains self-deprecating phrases like ""i'm an asshole.""
- overall, the surface sentiment appears to express regret and self-blame.

**step 2: determine the true intention**
- language style: the double use of ""sorry"" and phrases that are self-reflective indicate genuine regret rather than ironic humor.
- absence of hyperbole or extreme contrast between statements that usually signifies sarcasm. 
- the tone seems consistent in conveying remorse.

**step 3: comparison and analysis**
- the surface sentiment of regret aligns with the true intention. there's no contradictory element or exaggerated contrast that would indicate sarcasm.
- given that both the surface sentiment and the deeper meaning point toward genuine regret, the tweet is likely not sarcastic.

Label:
not sarcastic"
