Label,Example
1,"Input: ""no! and it has nothing to do with expressing views different from mine. these xxxxxx are spending good money to advertise against a god they believe probably doesn't exist. all i have to say is thanks for proving how irrational and stupid atheists are.""

Steps:
step 1: surface sentiment
the surface sentiment appears strongly negative and critical towards atheists. key phrases like ""no!"", ""irrational and stupid atheists"" suggest anger and contempt.

step 2: true intention
upon closer inspection, the statement contains logical inconsistencies and exaggerated language that hint at sarcasm:
- the author claims it has ""nothing to do with expressing views different from mine"" but then proceeds to criticize those different views.
- the use of ""probably"" in all caps emphasizes the uncertainty in atheists' beliefs, contradicting the strong criticism that follows.
- sarcastically thanking atheists for ""proving"" their irrationality through their actions.

step 3: comparison and analysis
the surface negative sentiment contrasts with the underlying message, which appears to be mocking the illogical nature of strongly criticizing atheists for advertising about something they don't believe in. the exaggerated language and logical contradictions support a sarcastic interpretation.

Label:
sarcastic"
1,"Input: ""so if a story in the bible is proven to be true, like the fact that there is enough water in the ice caps, and the atmosphere to cover the highest mountains, then these ""myths"" would become less rediculous? or would there be a logical explanation other than a higher life form did it? mayabe a crazy man built a big boat at the right time and happened to have two of each animal at the time? but that would be crazy talk. wouldnt it?""

Steps:
step 1: surface sentiment
- the text appears to be questioning the validity of biblical stories, specifically noah's ark.
- it presents seemingly logical arguments about water levels and scientific evidence.
- the tone seems inquisitive and open to alternative explanations.

step 2: true intention
- the use of quotation marks around ""myths"" suggests skepticism about calling biblical stories myths.
- the phrase ""crazy man built a big boat"" is an oversimplification of the noah's ark story, implying absurdity.
- the final sentences ""but that would be crazy talk. wouldnt it?"" are rhetorical questions that actually emphasize the perceived implausibility of the biblical account.

step 3: comparison and analysis
- while the surface sentiment appears to be genuinely questioning, the true intention is to mock the biblical story.
- the contrast between the seemingly logical opening and the deliberately absurd conclusion highlights the sarcastic nature.
- the rhetorical questions and exaggerated scenarios are used to emphasize the author's disbelief in the biblical account.

Label:
sarcastic"
1,"Input: ""fyi you'll get sand in your ears from sticking your head in too deep....""

Steps:
step 1: surface sentiment
the surface sentiment appears to be a straightforward warning or advice about a physical action (sticking one's head in sand) and its consequence (getting sand in ears).

step 2: true intention
the true intention is not literal. this statement uses the idiom ""sticking your head in the sand"" metaphorically, which typically means deliberately ignoring or avoiding an unpleasant situation. the speaker is likely criticizing someone for being willfully ignorant or avoiding reality.

step 3: comparison and analysis
the surface meaning (step 1) is a literal interpretation that doesn't make sense in most contexts. the true intention (step 2) reveals a figurative use of language to deliver criticism or mockery. this mismatch between the literal statement and the intended meaning, combined with the somewhat exaggerated and mocking tone, strongly indicates sarcasm.

Label:
sarcastic"
1,"Input: ""fetal genocide, enjoy it while you can. emoticonxkill 
i guess some of us just don't share your spin. emoticonxrolleyes""

Steps:
step 1: surface sentiment
- use of strong, emotionally charged term ""fetal genocide""
- ""enjoy it while you can"" seems positive on surface
- ""emoticonxkill"" indicates negative emotion
- ""i guess"" could indicate uncertainty
- ""emoticonxrolleyes"" suggests frustration or dismissiveness

step 2: true intention
- ""fetal genocide"" is an extreme, inflammatory term for abortion
- ""enjoy it while you can"" is not meant literally, but as a warning
- ""i guess some of us just don't share your spin"" implies disagreement with the other person's perspective
- use of ""emoticonxrolleyes"" reinforces the speaker's disagreement and dismissal of the other view

step 3: comparison and analysis
- the surface ""enjoy"" contrasts sharply with the negative ""genocide"" term
- the eye-rolling emoji contradicts any genuine uncertainty in ""i guess""
- the overall tone is critical and dismissive, not truly encouraging enjoyment

Label:
sarcastic"
1,"Input: ""feminazi groups"", eh.
sounds like a dittohead.
do you worship at the shrine of lord gush limpbutt?emoticonxclown

Steps:
step 1: surface sentiment
- use of terms like ""feminazi"" and ""dittohead"" suggests a negative attitude towards certain groups
- ""worship at the shrine"" could indicate reverence, but context suggests otherwise
- ""emoticonxclown"" at the end implies mockery or derision

step 2: true intention
- ""feminazi"" is a derogatory term often used by conservative commentators to criticize feminists
- ""dittohead"" is a term for ardent followers of conservative radio host rush limbaugh
- ""lord gush limpbutt"" is a clear play on ""rush limbaugh,"" mocking his name and status among followers
- the overall tone is mocking and critical of conservative ideologies and figures

step 3: comparison and analysis
- the surface sentiment appears negative, but it's directed at conservative viewpoints
- the true intention is to mock and criticize conservative rhetoric and figures
- the use of exaggerated language (""worship at the shrine"") and name-twisting (""gush limpbutt"") clearly indicates sarcasm
- the clown emoticon further reinforces the mocking tone

Label:
sarcastic"
1,"Input: ""it's easy for people too lazy to work for a living to protest in order to get others to pay their bills. :p
psssst! did you know that the initiators of this were members of the christian group called the burning bush?""

Steps:
step 1: surface sentiment
- the first sentence appears critical of protesters, calling them ""lazy"" and implying they want others to pay their bills.
- the "":p"" emoji suggests playfulness or mocking.
- the second sentence starts with ""psssst!"" indicating secretive or gossip-like information sharing.
- mentioning a ""christian group"" in all caps may indicate emphasis or surprise.

step 2: true intention
- the exaggerated criticism in the first sentence, combined with the "":p"" emoji, suggests the author isn't being entirely serious.
- the second sentence abruptly shifts focus to a christian group, which seems to contradict the initial criticism of ""lazy"" protesters.
- the use of ""psssst!"" and the sudden revelation about the burning bush group implies the author is revealing something unexpected or ironic.

step 3: comparison and analysis
- the surface criticism of protesters contrasts sharply with the revelation about a christian group's involvement.
- the playful tone ("":p"") and secretive introduction of new information (""psssst!"") support a sarcastic interpretation.
- the author appears to be mocking both the initial stereotype of protesters and those who might hold such views, by revealing contradictory information.

Label:
sarcastic"
1,"Input: ""so your position is that the writers of the marriage statutes when laws were first formed fully intended for homosexuals to be included?
if that's the position you're cornered to, i have no problem leaving you with your delusion ;)""

Steps:
step 1: surface sentiment
- the comment appears to be asking a genuine question about the other person's position
- the use of ""i have no problem"" and the winking emoji (;)) suggest a friendly or agreeable tone

step 2: true intention
- the phrasing ""so your position is..."" implies skepticism about the other person's stance
- ""fully intended for homosexuals to be included"" is likely an exaggeration of the other person's argument
- ""if that's the position you're cornered to"" suggests the other person is defending an untenable position
- ""leaving you with your delusion"" clearly indicates the speaker believes the other person's view is wrong

step 3: comparison and analysis
- the surface tone of inquiry and friendliness contrasts sharply with the underlying message of skepticism and dismissal
- the use of exaggeration and loaded language (""cornered"", ""delusion"") reveals a mocking attitude
- the winking emoji at the end serves to underscore the sarcastic intent rather than convey genuine friendliness

Label:
sarcastic"
1,"Input: ""this rates an 8 out of 10 on the hypocracy scale. weren't you just scolding people both for using false analogies and for citing emotionally laden imagery for political purposes? tsk tsk.""

Steps:
step 1: surface sentiment
- the statement appears to be critical, using phrases like ""rates an 8 out of 10 on the hypocracy scale"" and ""weren't you just scolding people""
- the ""tsk tsk"" at the end conveys disapproval

step 2: true intention
- the use of a numerical rating for hypocrisy is exaggerated and not a common practice
- the rhetorical question highlights a contradiction in the addressee's behavior
- ""tsk tsk"" is often used mockingly rather than genuinely

step 3: comparison and analysis
- the surface criticism is conveyed through exaggeration and mock disappointment
- the true intention appears to be pointing out irony or inconsistency in a mocking way
- the discrepancy between the seemingly serious criticism and the playful language indicates sarcasm

Label:
sarcastic"
1,"Input: ""hate to break it to you, but he's definitely not white.
he's asian/african-american. his mother is of asian descent and his father african descent. 
where do you get ""white?""
now a better example of what you were trying to illustrate would have been barrack obama, who is exactly 50/50. 
his mother is white, from kansas; and his father black, from africa (kenya to be exact). now he's a true definition of african-american. (no matter what alan keyes may say.)
:p""

Steps:
step 1: surface sentiment
- the opening phrase ""hate to break it to you"" suggests a confrontational tone
- the use of capitalization in ""not white"" emphasizes disagreement
- the question ""where do you get 'white?'"" appears challenging
- the detailed explanation about obama's heritage seems informative
- the tongue-out emoticon "":p"" at the end indicates playfulness

step 2: true intention
- the comment is actually correcting a misconception and providing accurate information
- the seemingly confrontational opening is softened by the detailed, factual explanation
- the obama example is used to illustrate a point, not to mock
- the parenthetical mention of alan keyes and the emoticon suggest the commenter is aware of the complexity and potential controversy of the topic

step 3: comparison and analysis
- while the opening seems sarcastic, the overall content is more informative than mocking
- the use of ""true definition"" for obama is slightly provocative but not overtly sarcastic
- the emoticon at the end suggests a light-hearted approach to a potentially sensitive topic

Label:
sarcastic"
1,"Input: ""hey, have you printed your name on the inside waistband of you dungarees yet so when you pull your head out from where the sun don't shine you'll know who the heck you are? 
how many times do you need to be told....gays have children...my son is proof enough.""

Steps:
step 1 (surface sentiment): 
the first sentence appears to be giving advice about labeling clothing. the second part seems to be expressing frustration about needing to repeat information about gay parents having children.

step 2 (true intention):
the first sentence is actually a mocking suggestion implying the addressee is ignorant or has their ""head up their ass."" the second part uses exaggerated capitalization and repetition to emphasize a point, suggesting frustration with having to repeatedly state what the speaker considers obvious.

step 3 (comparison and analysis):
the surface-level ""advice"" contrasts sharply with the insulting implication, indicating sarcasm. the exaggerated tone in the second part further reinforces the sarcastic nature of the entire statement.

Label:
sarcastic"
