Label,Example
1,"Input: ""joey: uh, rachel's here, so good luck man, let me know how it works out.""

Steps:
step 1 (surface sentiment):
the surface sentiment appears positive and supportive. joey wishes good luck and expresses interest in the outcome.

step 2 (true intention):
the ""uh"" at the beginning suggests hesitation or unease. the abrupt mention of rachel's presence followed by ""good luck"" implies a challenging situation. the casual ""let me know how it works out"" hints at joey distancing himself from the situation.

step 3 (comparison and analysis):
while the surface sentiment is positive, the underlying tone suggests joey believes the situation will be difficult or awkward. the contrast between the seemingly supportive words and the implied negative expectation indicates sarcasm.

Label:
sarcastic"
1,"Input: ""gee, if only she were one and had no idea what a birthday was.""

Steps:
step 1: surface sentiment
the surface sentiment appears positive or wishful due to:
- ""gee"" - an exclamation often used to express enthusiasm or surprise
- ""if only"" - a phrase typically used to express a desire for something

step 2: true intention
the true intention is likely critical or frustrated:
- the exaggerated scenario of someone being ""one"" (presumably one year old) and not knowing what a birthday is seems absurd and impossible.
- this impossibility suggests chandler is not actually wishing for this scenario, but rather pointing out a flaw in someone else's reasoning or behavior.

step 3: comparison and analysis
there's a clear mismatch between the surface positivity and the underlying criticism. chandler is using an impossible scenario to highlight the absurdity of a situation or someone's behavior, rather than genuinely wishing for it.

Label:
sarcastic"
1,"Input: ""chandler: nice jon joe, you are quite the craftsman!""
label: sarcastic

Steps:
step 1: surface sentiment
the surface sentiment appears positive. keywords like ""nice"" and phrases like ""quite the craftsman"" indicate praise and admiration for joe's work.

step 2: true intention
given that this is chandler speaking (likely referring to the character from ""friends""), who is known for his sarcastic humor, we need to look deeper. the misspelling of ""job"" as ""jon"" suggests that whatever joe did might not actually be well-crafted or impressive. chandler's exaggerated praise (""quite the craftsman"") for what is likely a poor job further indicates sarcasm.

step 3: comparison and analysis
the surface-level praise contrasts sharply with the likely reality of joe's poor workmanship. this mismatch, combined with chandler's character tendency, strongly suggests sarcasm.

Label:
sarcastic"
1,"Input: ""did you tell her about the magical night that starts with the flush of every toilet?""

Steps:
step 1: surface sentiment
the surface sentiment appears positive and enchanting due to phrases like ""magical night"" which typically convey wonder and excitement.

step 2: true intention
the true intention is to mock or ridicule an event or situation. chandler is using exaggerated, flowery language to describe something mundane and unpleasant (toilets flushing). this stark contrast between the grandiose description and the banal reality is a classic sarcastic technique.

step 3: comparison and analysis
the surface sentiment (magical, exciting) directly contradicts the true intention (mocking, belittling). this mismatch is a clear indicator of sarcasm. chandler is using irony to emphasize how un-magical and unpleasant the situation actually is.

Label:
sarcastic"
1,"Input: ""raj: ooh, big talk from a man who was once treed by a chicken.""

Steps:
step 1: surface sentiment
- ""ooh"" suggests excitement or admiration
- ""big talk"" implies impressive or boastful speech
- overall, the surface sentiment appears positive or impressed

step 2: true intention
- the phrase ""treed by a chicken"" is absurd and embarrassing
- juxtaposing ""big talk"" with this ridiculous situation creates irony
- the speaker is actually mocking or belittling the person they're addressing

step 3: comparison and analysis
- the surface admiration (step 1) contrasts sharply with the mocking intention (step 2)
- this mismatch between apparent praise and actual ridicule is a hallmark of sarcasm
- the statement uses irony to emphasize the target's perceived incompetence or weakness

Label:
sarcastic"
1,"Input: ""rose: i'm sorry sophia, but in dorothy's defence, it sure sounds a lot like her.""

Steps:
step 1 (surface sentiment): 
the surface sentiment appears apologetic and defensive. rose starts with ""i'm sorry"" and uses the phrase ""in dorothy's defence,"" which initially suggests sincerity and support for dorothy.

step 2 (true intention):
however, the phrase ""it sure sounds a lot like her"" suggests that rose is actually agreeing with a negative characterization of dorothy. the use of ""sure"" emphasizes this agreement, contradicting the apparent defense.

step 3 (comparison and analysis):
the surface apology and defense (step 1) contrasts with the underlying agreement with criticism (step 2). this mismatch between the apparent sentiment and the true meaning indicates sarcasm. rose is using a seemingly supportive statement to actually reinforce criticism of dorothy.

Label:
sarcastic"
1,"Input: ""raj: no, stuart picked out those throw pillows all on his own.""

Steps:
step 1: surface sentiment
the surface sentiment appears neutral to positive. the statement seems to affirm stuart's independence in choosing throw pillows, which on its face could be seen as a compliment to stuart's taste or decision-making ability.

step 2: true intention
however, the emphasis on ""all on his own"" and the context of discussing throw pillows (typically considered a minor decorative item) suggest a mocking tone. the speaker (raj) is likely implying that stuart's choice of throw pillows is poor or questionable, and is sarcastically attributing full responsibility to stuart for this presumably bad decision.

step 3: comparison and analysis
the discrepancy between the surface-level praise of stuart's independence and the likely intended criticism of his taste reveals the sarcastic nature of the statement. the use of exaggeration (""all on his own"") for such a trivial matter further supports the sarcastic interpretation.

Label:
sarcastic"
1,"Input: ""amy: oh, i could so see you being the face of hemorrhoids.""

Steps:
step 1: surface sentiment
the surface sentiment appears positive or complimentary. the phrase ""i could so see you"" typically introduces a positive observation or compliment. the enthusiastic ""oh"" at the beginning adds to this seemingly positive tone.

step 2: true intention
the true intention is actually insulting or mocking. being ""the face of hemorrhoids"" is not a desirable or flattering association. hemorrhoids are an uncomfortable medical condition, and no one would genuinely want to be associated with them publicly.

step 3: comparison and analysis
the stark contrast between the seemingly positive opening and the actually negative association creates the sarcastic effect. the speaker is using a complimentary structure to deliver an insult, which is a classic sarcastic technique.

Label:
sarcastic"
1,"Input: ""moderator: sarcasm? noo.""

Steps:
step 1: surface sentiment
the surface sentiment appears negative or dismissive towards sarcasm due to the ""noo"" response.

step 2: true intention
the exaggerated ""noo"" with an extra 'o' suggests insincerity. the statement is framed as a question-answer format, implying a self-aware or performative tone. coming from a ""moderator,"" there's an implied authority or oversight role.

step 3: comparison and analysis
the overly emphatic denial (""noo"") contrasts with the straightforward question about sarcasm. this mismatch, combined with the moderator context, strongly suggests the response itself is sarcastic.

Label:
sarcastic"
1,"Input: ""moderator: and i am sure every person here really really wants you to join our group.""

Steps:
step 1: surface sentiment
the surface sentiment appears positive and enthusiastic. key phrases like ""i am sure"" and the repetition of ""really really wants"" suggest strong positive feelings about the person joining the group.

step 2: true intention
the exaggerated enthusiasm (""really really"") and the use of ""every person here"" hint at insincerity. in a genuine invitation, such emphatic language would be unusual for a moderator. the statement likely masks irritation or dismissiveness towards the person in question.

step 3: comparison and analysis
there's a clear mismatch between the overly positive surface sentiment and the likely true intention of the speaker. this discrepancy is a hallmark of sarcasm, where the literal meaning contradicts the intended message.

Label:
sarcastic"
