Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.","PENNY: Now I'm going out tonight. Would it be crazy to ask you to look at the outfit I'm going to wear?
PERSON: Oh, not crazy at all.
And don't beat yourself up.
PERSON: When I was your age, you could have me for a car ride and a bottle of strawberry wine.
SHELDON: That will not be in this week's e-mail blast.",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Keywords**: ""Six months of my life"" and ""painful as it is"" might be keywords if they were part of the responder's actual statement. However, in this case, they are not directly present in the sentence being analyzed, thus this cue cannot be extensively searched. 

2. **Rhetorical Devices**:
   - **Misleading tone**: The sentence uses a tone of awe and excitement (""Oh, my","1. **Topic**: The sentence primarily deals with the speaker, Howard, discussing his plans or experiences related to travel to the International Space Station (ISS). This topic itself can be considered a cue for sarcasm since it involves an extraordinary and obviously desirable experience.

2. **Context**: The context includes the enthusiastic or exaggerated tone of the speaker. For instance, his use of phrases like ""Oh, my word"" and ""a trip to the heavens"" might suggest he feels it is a trivial or","In the input sentence provided by the user, the following emotional cues can be extracted for sarcasm detection:

1. **Emotional Words**: 
   - ""Oh, my word"" can be considered an emotional word here as it is often used to express surprise or shock. Typically in a sarcastic context, this would not be a genuine expression of surprise, implying there is a double meaning or mockery about the speaker's attitude.
   
2. **Emotional Contrasts**:
   - The sentiment"
"SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason.","SHELDON: That lecture was a waste of time.
SHELDON: I made more accurate diagrams of the expansion of the early universe on the nursery wall with the contents of my diaper.
AMY: Are you getting sick?",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason.\n\n        ""}]","Linguistic Cues for Sarcasm Detection:

1. **Keywords/Phrases that may indicate sarcasm:**

    - ""Allergic"" -通常是用来形容身体对物质的敏感反应，此处用在形容对获得诺贝尔奖却无明显原因的人的反感，意在表达讽刺。
    - ""No good reason"" - 此短语常常用来强调某行为或成就没有实际的价值或重要性。在这个语境中，用在诺贝尔奖得主","###Output:
1. **Contextual Cues for Sarcasm Detection:**
   - **Comment Target:** SHELDON mentions a person who ""gets Nobel Prizes for no good reason,"" potentially implying sarcasm given the universally recognized prestige of the Nobel Prize.
   - **Sarcasm Indicator:** The words ""for no good reason"" in relation to receiving a Nobel Prize could be seen as a hint for sarcasm, as it jars against the standard notion of the value of the award","To extract emotional cues for sarcasm detection from the input sentence, the following components have been identified:

1. **Emotional words**: ""Allergic"" - This word is used figuratively to express a negative sentiment towards people who receive Nobel Prizes.

2. **Emotional contrasts**:
    - ""No, I'm just..."" - This contrast expresses an ironic reversal, suggesting that the speaker might not be saying what they actually mean.
    - ""allergic to people who get Nobel Pr"
"SHELDON: Yes, there's nothing quite like the slightly widened eyes of mildly startled.","SHELDON: Okay, all right.
SHELDON: That one was clever.
SHELDON: Skeleton with phosphorous on a zip line.
SHELDON: Come on out, merry pranksters.
SHELDON: Take a bow.
RAJ: You should've seen your face.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Yes, there's nothing quite like the slightly widened eyes of mildly startled.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Yes, there's nothing quite like the slightly widened eyes of mildly startled.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Yes, there's nothing quite like the slightly widened eyes of mildly startled.\n\n        ""}]","### Linguistic cues for sarcasm detection:

**Keywords:**
1. ""nothing quite like""
2. ""slightly widened eyes""
3. ""mildly startled""

**Rhetorical Devices:**
1. ** ironical understatement:** Using ""nothing quite like"" instead of emphasizing the unique quality of something typically seen as specific or unique.
2. ** sarcasm**: The implied irony in labeling something as ""slightly widened eyes of mildly startled"" rather than describing a remarkable or","To extract the contextual cues for sarcasm detection, we can analyze the input sentence:

### Sentence: SHELDON: Yes, there's nothing quite like the slightly widened eyes of mildly startled.

#### 1. **Topic**
- The main topic of the sentence seems to be describing a particular expression or emotional state, possibly referring to a character's reaction, possibly of no importance or minimal significance.

#### 2. **Context**
- The context is quite general and could be applied to various situations","1. Emotional words: ""nothing quite like"", ""slightly widened eyes"", ""mildly startled""
2. Emotional contrasts: These words hint that there might be sarcasm as ""nothing quite like"" and ""mildly"" are used to downplay or mock a typically positive emotion or reaction (""slightly widened eyes"" could be a sign of interest, excitement or surprise, and ""mildly"" can imply the reaction is less intense or expected than what is usually associated with being"
RAJ: You have a thing of paper clips right there.,"SHELDON: It is, isn't it?
SHELDON: (gasps) Oh, bother.
SHELDON: Isn't that just always the way? 
You go to staple something, and you're out of staples.
SHELDON: Gosh, I wish I'd known that earlier today when I was at Staples.",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RAJ: You have a thing of paper clips right there.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RAJ: You have a thing of paper clips right there.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RAJ: You have a thing of paper clips right there.\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Keywords**: ""thing of paper clips""
   - Use of the indefinite article 'a' before a phrase implies that the subject might be surprised or flabbergasted by the presence of paper clips. This is a subtle indicator that the speaker might not see paper clips as ""there"" but as an extraordinary occurrence.

2. **Punctuation**: ""right there""
   - The use of ""right there"" might highlight a sort","### Contextual Cues for Sarcasm Detection:

1. **Speaker's Name**: ""RAJ"" suggests it might be part of a conversation between two people where they are familiar with each other. This familiarity often contains the potential for humor and sarcasm.

2. **Topic**: The topic is about ""paper clips"", an everyday object. The context doesn't necessarily indicate negative or constructive engagement with the subject, allowing for room for interpretation and potential sarcasm.

3. **Common Knowledge**:","The input sentence alone does not contain any emotional cues suitable for sarcasm detection, such as emotional words, emotional contrasts, or direct emotional expressions. 

A sarcastic tone might be indicated by additional context that is not provided, such as tone of voice, body language, or further remarks from Raj. Sarcasm often involves a contrast between the literal meaning and the intended, often mocking or dismissive, tone. Without this context, the sentence simply describes a situation with the phrase ""You have a"
"PENNY: Oh, my God, that's where I know you from.","PENNY: Yeah, sure, come on in.
LEONARD: Thanks.
PENNY: Want some mac and cheese?
LEONARD: No. Lactose. Gas.
PENNY: Glass of wine?
LEONARD: No. Sulfites. Migraines.
PENNY: Okay, well, I'd offer you Halloween candy, but that's gone.
PENNY: So, what's up?
LEONARD: Okay, we used to go out, right?",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Oh, my God, that's where I know you from.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Oh, my God, that's where I know you from.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Oh, my God, that's where I know you from.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection in the Input Sentence:
#### Keywords:
1. **Oh, my God:** Often used for emphasis or expression of surprise in a sarcastic tone. 
2. **where I know you from:** The phrase in parentheses tainted by irony is a classic construct in sarcasm, specifically the expectation that ""you"" establish the speaker's knowledge or recognition that this is sarcastic.

#### Rhetorical Devices:
1. **Dissonance between Tone and","The input sentence ""Oh, my God, that's where I know you from"" for sarcasm detection can provide several contextual cues:

1. **Topic**: The sentence seems to revolve around recognition or familiarity, where the speaker is seemingly acknowledging the listener from some place or context they have crossed paths before.
   
2. **Context**: A clue to sarcasm might emerge from the formality and enthusiasm potentially not aligned with a genuine recognition. The use of ""Oh, my God"" suggests exaggerated","Emotional Cues for Sarcasm:

1. Emotional Words:
    - ""Oh, my God"": Often used for emphasis or to express strong feelings, can be sarcastically exaggerated.
    - ""that's where I know you from"": The phrase suggests recognition, but the tone implies the opposite, which can point toward sarcasm.

2. Emotional Contrasts:
    - The phrase ""Oh, my God"" might normally evoke a tone of surprise or enthusiasm. However, in this context,"
"SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu...","SHELDON: Oh, no! I can't!
BERNADETTE: Hurry! 
We're running out of time!
SHELDON: - Okay.
BERNADETTE: Just do it!
SHELDON: Oh, God!
One... two...
three!
HOWARD: Trick or treat, bubbeleh.
SHELDON: What?
(laughing)",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu...\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu...\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu...\n\n        '}]","Linguistic cues for sarcasm detection:

1. Keywords: ""ruse"", ""Oh"" (implying a change in tone or emotion).

2. Rhetorical Devices: 
    a. The use of rhetorical questions (""No. You mean this was all a ruse?"") to highlight a false notion or a deliberate misunderstanding.
    b. Irony: The speaker seems surprised over something benign being revealed as a 'ruse', implying this is a surprising factor that the speaker","Based on the input sentence, key contextual cues for sarcasm detection could include:

1. **Speaker's Name**: The reference to ""SHELDON"" suggests that the sentence likely stems from a situation involving the character Sheldon Cooper, a known character from the sitcom ""The Big Bang Theory."" Sheldon is known for his unconventional behavior, intellect, and sometimes sarcastic or ironic comments.

2. **Natural Language Response**: The speaker's response, ""No. You mean this was all a ruse","### Emotional Cues for Sarcasm Detection:

1. **SHELDON:**
   - Emotional words: ""Oh,"" ""how""
   - Emotions conveyed: surprise, questioning
   - Emotional contrasts: None immediately noticeable in the direct statement, but implies sarcasm or absurdity given the context (mention of it being a ""ruse"")

2. **""No.""** 
   - Emotional tone: slightly defensive or skeptical

3. **""You mean this was all"
"BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great.","PENNY: So, Bernadette, how goes the hunt for bridesmaid dresses?",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great.\n\n        ""}]","To extract linguistic cues for sarcasm detection from the given input sentence, I will identify keywords, rhetorical devices, punctuation usage, and any specific language style that might indicate sarcasm. Here is an analysis:

### Keywords
1. **orange traffic cone** - This refers to a look someone might achieve by having certain characteristics, possibly in a criticism or low-compliment situation. 
2. **great** - When this word is used in an exaggerated, ironic, or exaggerated way as in ""","**Contextual Cues for Sarcasm Detection:**

1. **Topic**: The topic being discussed is the appearance of someone, specifically mentioning colors and visual appearance, which is likely in relation to clothing, fashion, or personal style choices.

2. **Common Knowledge**: The statement assumes that the person being addressed would not enjoy looking like an ""orange traffic cone"", which is a common phrase used to describe someone with an unflattering, garish or inappropriate outfit. This suggests a negative view","To analyze the input sentence for emotional cues relevant to sarcasm detection, follow these steps:

1. **Identify Emotional Words**: Look for words that convey positive, negative, or mixed emotions. In this sentence, there aren't very clear emotional words, but the phrase ""orange traffic cone"" could be perceived as weakening the positive attributes of the person or object, implying a negative emotion through comparison. 

2. **Look for Emotional Contrasts**: Emotional contrasts can highlight sarcasm by presenting one idea"
"LEONARD: said horrible things about each other in public... all in all, a pretty magical night.","LEONARD: Okay. So... we went out, saw a movie, met some nice people,",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","1. **Keywords**: ""horrible things"", ""pretty magical night"". These terms create a contrast that may indicate sarcasm.

2. **Rhetorical Devices**:
   - **Paradox**: The phrase ""pretty magical night"" is paradoxical in context, suggesting a sarcastic element since ""horrible things"" and ""pretty magical night"" are opposites.
   
3. **Punctuation**: The use of ellipsis (the three dots after ""all"") might suggest a deliberate pause","### Output:
**Contextual Cues:**

1. **Topic:** Public comments or interactions between individuals named Leonard and another unspecified person.

2. **Context:**
   - Interaction in public setting,
   - Potentially negative comments about each other,
   - Contradictory to a generally positive perception of the event (i.e., ""pretty magical night"").

3. **Common Knowledge:**
   - Public comments are often expected to be formal or appropriate in nature.
   - Use of sarc","Emotional cues for sarcasm detection in the provided sentence include:
1. ""horrible things"" - Indicates negativity or strong negative emotion in the context.
2. ""in public"" - Suggests a potentially embarrassing or uncomfortable situation, often in a negative connotation.
3. ""all in all"" - A phrase used to refer to the overall situation, often implying that the outcome might not be as bad as it seems but considering the overall context, this phrase in this setting seems ironic or"
"SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?","SHELDON: consider changing disciplines.
Yeah, to the humanities-- perhaps history.
SHELDON: One of the advantages of teaching history is that you don't have to create things.
SHELDON: You know, you just have to remember stuff that happened and then parrot it back.
SHELDON: You could have fun with that.
LEONARD: Yeah, that's not it.
LEONARD: Stuart's kind of interested in Amy.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?\n\n        ""}]","To extract linguistic cues for sarcasm detection from the given input sentence, we need to consider a number of elements:

1. **Keywords**: Use of idiomatic expressions that conflict with statements of fact often indicate sarcasm. In the sentence provided, the phrase ""very interesting"" could contrast with the nature of the information meant to follow, making this term suspiciously positive in a situation where sarcasm may be present.

2. **Rhetorical Devices**: The speaker mentions a bizarre fact about ""her","Contextual Cues for Sarcasm Detection:
1. **的人物身份/对话场景**: The speaker is addressing someone named Sheldon, suggesting the conversation might be part of a context where people discuss or interact with Sheldon, a well-known character from the TV show ""The Big Bang Theory.""
2. **常见知识**: The statement about severing the webbing between her own toes is presented as an incident involving this unspecified 'she.' This detail is presented in a way that implies an unusual or shocking","The emotional cues in the input sentence for sarcasm detection are:

1. **Emotional words**: ""Oh"" - This is often used to convey surprise or sarcasm in the context of acknowledging a claim or statement.
2. **Emotional contrasts**: ""Of course he is"" followed by ""She's very interesting"" suggests the speaker is not actually finding the subject interesting or amenable as they claim. This contrast between what is stated explicitly and the underlying sentiment creates a sarcastic tone.
3"
"SHELDON: You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.","LEONARD: No, that was a different, different guy.
SHELDON: Was he the one who used your head to open a nut?
SHELDON: Oh, oh, oh.
SHELDON: Was he the one who made you eat your arm hair?
LEONARD: No, but, actually, that was this guy's sister.
PENNY: All right, well, what do you think he wants?
LEONARD: I don't know.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there.\n\n        '}]","### Output:

Keywords:
- ""You know""
- ""holidays are just around the corner""
- ""maybe he wants to see""
- ""lodge the other testicle up there""
- ""up there""

Rhetorical Devices:
- None explicitly mentioned in the sentence.

Punctuation:
- Only one period ("".""). No other punctuation marks.

Language Style:
- The sentence has a formal structure with personal address ( tùy lẽ bạn Sheldon) which makes it seem more like a conversation.","### Contextual Cues:

1. **Topic**: The topic discussed in the input sentence involves a conversation about the holidays, which typically refers to a time of gift-giving and happiness associated with festive celebrations around the world. It may suggest a context of warmth, togetherness, and festive cheer typically associated with the holiday season.

2. **Sarcasm Indicators**: The phrase ""maybe he wants to see if he can lodge the other testicle up there"" is explicitly stated.","### Emotional Cues Extraction:
The input sentence you provided is from Sheldon, a character from the TV show ""The Big Bang Theory."" It appears to be making a light-hearted, sarcastic comment about the holiday season. Here are some emotional cues:

1. **Contrasts in Tone**: The use of ""maybe he wants to see if he can lodge the other testicle up there"" is a humorous and unexpected remark, suggesting a contrast in seriousness and a hint of sarcasm.

2. **"
PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.,"SHELDON: Oh, oh, oh.
SHELDON: Was he the one who made you eat your arm hair?
LEONARD: No, but, actually, that was this guy's sister.
PENNY: All right, well, what do you think he wants?
LEONARD: I don't know.
SHELDON: You know, the holidays are just around the corner.
SHELDON: Maybe he wants to see if he can lodge the other testicle up there.
LEONARD: I told you. That was a different guy.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection:

#### Keywords:
1. ""too bad""
2. ""We could have""
3. ""waiting for the ball to drop""

#### Rhetorical Devices:
1. **Contrast**: The sentence contrasts the positive nature of spending New Year's Eve (typical celebration of joy and rejuvenation) with the scenario of ""waiting for the ball to drop"" that negatively implies a tedious and somewhat uninteresting experience.

#### Punctuation:
1.","1. **Topic**: The conversation is centered around celebrating New Year's Eve. This topic could be assumed to be about a time characterized by festive activities, gatherings, and anticipation for the event.

2. **Context**: The sentence is posed in a conversational setting suggesting an ongoing dialogue between two individuals. There seems to have been plans or options that were explored or planned but now are considered or presented as lost or out of reach.

3. **Common Knowledge**: The phrase ""waiting for the ball","To extract emotional cues from the input sentence for sarcasm detection, let's examine the sentence line by line. Keep in mind that the goal is to identify the emotional words and any contrasts that might be present, which are key indicators of sarcasm.

###Emotional words:

1. **Hmm:** This is an often used neutral or slightly reflective inflection. Depending on the context and tone, it can be perceived as apathetic and is sometimes used for sarcastic remarks. However, in this"
LEONARD: Sure. You want to see what all the scientists are wearing this year.,"LEONARD: It's 2:00 a.m. What are you doing up?
SHELDON: Nobel Prize acceptance ceremony streaming live from Stockholm.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: Sure. You want to see what all the scientists are wearing this year.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: Sure. You want to see what all the scientists are wearing this year.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: Sure. You want to see what all the scientists are wearing this year.\n\n        '}]","### Linguistic cues for sarcasm detection:
1. **Keywords:**
   - ""Sure."" typically used in situations when the speaker doesn't necessarily agree, hence implying irony or sarcasm.

2. **Punctuation:**
   - No distinctive or sarcastic punctuation patterns are immediately evident in this sentence. However, sarcasm might be enhanced if surrounding context carries a sarcastic tone or if the sentence is completed with a sarcastic remark or statement.

3. **Language Style and Tone:**","Contextual Cues:
1. Topic: The sentence is about fashion and trends among scientists, implying that the speaker is discussing a fashion event possibly related to a scientific conference or gathering.
2. Context: The tone of the sentence suggests that the speaker is making a sarcastic comment, possibly noting the absurdity of people focusing on fashion at a scientific event, or indicating that nothing new or interesting is happening in the fashion aspect compared to past years.
3. Common Knowledge: Given that ""scientists","The emotional cues for sarcasm detection in the input sentence are not very clear, as it is a neutral statement and does not contain any emotional words or contrasts. It simply asks if someone wants to see what all the scientists are wearing this year."
SHELDON: You'd think a winner could make a decent cup of cocoa.,"SHELDON: Then take away his keys and make him wander the streets with the other drunks.
LEONARD: You remember Sheldon and Raj and Howard.
PERSON: Not really, no.
PERSON: It's funny, huh, Leonard?
PERSON: Back in school, I was the winner and you were the loser.
And now we're reversed.
PERSON: You're the winner.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: You'd think a winner could make a decent cup of cocoa.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: You'd think a winner could make a decent cup of cocoa.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: You'd think a winner could make a decent cup of cocoa.\n\n        ""}]","1. **Keywords:**
    - ""winner""
    - ""decent cup of cocoa""

2. **Rhetorical Devices:**
    - The use of ""You'd think"" implies an expectation, subsequently not met, which may suggest sarcasm. 
    - There is a contrast in the expectation (""You'd think a winner..."") and the actual outcome (""make a decent cup of cocoa""), pointing to a sense of disappointment or ironic commentary.

3. **Punctuation:**","### Extracted Contextual Cues for Sarcasm Detection

1. **Speaker's Name**: SHELDON, which could indicate the speaker is a character with a specific personality, potentially known for being scientifically inclined and dryly humorous.

2. **Topic**: The topic of conversation is a ""decent cup of cocoa."" While seemingly routine, this statement could be revealing if understood in a broader context that might not typically associate cocoa preference with the speaker.

3. **Common Knowledge**: Assuming that","To detect sarcasm in the given sentence, the emotional cues could be examined to determine the tone and intent behind the words. Here are the emotional cues identified:

1. **You'd think** - This expression suggests that the speaker believes something but is implying that the situation is puzzling or negative, thereby pointing at the contrast expected in a winning scenario, where the outcome could be favorable.

2. **a winner** - The term 'winner' typically carries a positive connotation implying achievement and success"
