Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"PERSON: I'm sorry, fiddling with yourself in the bathtub is a real class act.","HOWARD: So nice you could join me this evening.
HOWARD: You're looking lovely as always.
PERSON: Thanks, Howard.  Always nice to be part of your masturbatory fantasies.
HOWARD: Come on, Katee. Don't make it sound so cheap.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: I'm sorry, fiddling with yourself in the bathtub is a real class act.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: I'm sorry, fiddling with yourself in the bathtub is a real class act.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: I'm sorry, fiddling with yourself in the bathtub is a real class act.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection in Input Sentence:

#### Keywords:
1. ""fiddling"" - informal, slang language, implies something unproductive
2. "" yourself"" - self-directed action, often used sarcastically or in a mocking tone
3. ""bathtub"" - context of leisure or personal care, used here to contrast with class act
4. ""a real class act"" - sarcastically reversed to imply the opposite of an act of dignity or style","Based on the input sentence, here are the contextual cues extracted for sarcasm detection:

1. **Topic**: The topic discussed in the sentence is some form of entertainment or behavior involving a person being in a bathtub while fiddling with themselves. It appears that the person is commenting on this activity in a manner that suggests a possible level of entertainment or mockery, rather than genuine praise.

2. **Context**:
   - The main character (referred to as ""PERSON"") is positioned as someone","Emotional cues for sarcasm detection:

1. Sarcasm indicator: The phrase ""I'm sorry"" at the beginning of the sentence could be used humorously or ironically to imply the opposite of what is being said.

2. Emotional words: ""fiddling"" suggests a casual, insignificant activity, which in the context of this sarcastic remark, implies a mocking tone towards the subject doing it. The word ""real"" contrasts with the presumed intended compliment by maybe saying it's ""common"
"PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.","HOWARD: Thank you.
HOWARD: So, shall we get started?
PERSON: Sure.
But can I ask you a question first?
HOWARD: Do you want to play Cylon and colonist?
PERSON: I want to know why you're playing make-believe with me when you could be out with a real woman tonight.
HOWARD: You mean, Bernadette?",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.\n\n        ""}]","Keywords:
- ""No, I mean""
- ""Princess Leia""
- ""Of course I mean""
- ""Bernadette""
- ""wonderful girl""
- ""really likes you""

Rhetorical Devices:
- Direct contradiction (""No, I mean"" vs. the unstated actual meaning)
- Irony (""Of course I mean..."")
- Detachment (""Of course"", implying the speaker is going out of their way to say certain names)
- Unconvincing enthusiasm (""","To detect sarcasm in the given sentence, the following contextual cues need to be considered:

1. **Topic**: The talk seems to be about two entities referred to by aliases: ""Princess Leia"" and ""Bernadette"". Mentioning popular names like these suggests the subject may be related to movie characters, pop culture, love interests, or personal acquaintances. The context might be set around discussing relationships or admiration.

2. **Context**: The back-and-forth referencing and the casual style","Emotional Cues:
1. ""wonderful"" - Positive emotion towards Bernadette, suggesting admiration or high regard.
2. ""likes"" - Suggests a positive relationship or affection, often implying a positive feeling or interest in the subject.

These emotional cues could be indicative of sarcasm if the tone or situation suggests irony or falsehood associated with these positive feelings. However, context for sarcasm detection is crucial and without additional information, the cues alone may not definitively confirm the presence"
"SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?","HOWARD: I told my girlfriend Bernadette she could join us for dinner.
LEONARD: Sure. The more, the merrier.
SHELDON: Wa- no, that's a false equivalency. More does not equal merry.
SHELDON: If there were 2,000 people in this apartment right now, would we be celebrating?
No, we'd be suffocating.
LEONARD: Sheldon...
SHELDON: Don't ""Sheldon"" me. We ordered for five people, not six.
PENNY: Oh, come on, it's fine. We'll just put it all on the table, you know, family style.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?\n\n        ""}]","**Linguistic Cues for Sarcasm Detection:**

1. **Keywords:**
   - ""Oh, sure.""
   - ""And while we're at it.""
   - ""why don't we put our hands behind our backs, have an old-fashioned eating contest?""

2. **Rhetorical Devices:**
   - **Hyperbole:** ""Oh, sure."" This is an exaggeration used to emphasize the ridiculousness if the idea suggested.
   - **Synecdoche","### Output:
**Topic:**
Lighthearted conversation/personal interaction

**Context:**
The speaker (SHELDON) is engaging in a casual and informal tone, suggesting a possibly impromptu or amusement-oriented scenario where he proposes a fun activity or game  

**Common Knowledge:**
The speaker's use of sarcasm (implied by ""Oh, sure"" in a seemingly serious or straightforward manner) indicates that the listener might be familiar with sarcasm (specifically,","In the provided input sentence, there are several cues that might indicate sarcasm:

1. **Emotional words:** 
   - The word ""sure"" could potentially indicate sarcasm as it suggests an involuntary agreement or a situation that needs to be taken less than genuinely.
   - ""while we're at it"" might be evaluative as it implies that the speaker is considering another seemingly unrelated task, usually in a sarcastic or mocking way to signal annoyance or frustration towards the original suggestion.
   -"
SHELDON: Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.,"LEONARD: I am.
Are you interested in physics?
BERNADETTE: Oh, I find it fascinating. If I hadn't gone into microbiology, I probably would have gone into physics.
Or ice dancing.
LEONARD: Actually, my tests of the Aharonov-Bohm quantum interference effect have reached an interesting point. Right now, we're testing the phase shift due to an electric potential.
BERNADETTE: That's amazing.
SHELDON: Yes.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Leonard's work is nearly as amazing as third graders growing lima beans in wet paper towels.\n\n        ""}]","### Linguistic Cues Extraction for Sarcasm Detection

To analyze the sentence for sarcasm, some key linguistic cues were extracted:

1. **Comparative Structure**: The sentence compares Leonard's work to ""third graders growing lima beans in wet paper towels"", implying that while the two share some level of ""amazingness"", Leonard's work is significantly better described, perhaps by a younger person's experiment, insinuating a gentle criticism or exhibition of ridicule lite sarcasm.

2.","In the input sentence, we can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic discussed is Leonard's work.
2. **Context**: The context involves comparing Leonard's work to an easily achievable, simplistic task (third graders growing lima beans in wet paper towels), strongly indicating that the speaker views Leonard's work as considerably more challenging or impressive.
3. **Common Knowledge**: It is known that third graders typically perform simple tasks like growing lima beans","### Emotional Cues:

1. Tone: The emotional tone is primarily 'sarcastic' as the speaker, Sheldon, is seemingly 'mocking' or expressing 'irony' towards Leonard's work.

2. Emotional Words:
   - 'amazing': This might be used sarcastically, implying that Leonard's work is not amazing at all or in contrast to a more typical 'great' or 'impressive'.
   - 'nearly': This word is key to understanding sarcasm -"
"HOWARD: Okay, I got a bone to pick with you.","SHELDON: That's why Leonard does it.
PENNY: Okay, I just have one question. What exactly are sub-atomic particles?
SHELDON: A good question.
PENNY: Thank you.
SHELDON: And to answer it, we first must ask ourselves: ""What is physics?"" Oh, balls. It's a warm summer evening in ancient Greece.",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Okay, I got a bone to pick with you.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Okay, I got a bone to pick with you.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Okay, I got a bone to pick with you.\n\n        '}]","### Linguistic cues for sarcasm detection in the provided input sentence:

**Keywords:** 
- ""bone to pick"" (figurative language suggesting a grievance or complaint).

**Rhetorical devices:**
- **Parody:** The phrase ""bone to pick"" is a parody of the phrase ""having a bone to pick"" which usually implies an argument or disagreement. The speaker is saying they have a bone to pick, but without the usual negative connotation (if that was their intent","In the provided sentence, ""HOWARD: Okay, I got a bone to pick with you,"" several contextual cues can be identified for sarcasm detection:

**Topic**: The topic of the conversation could be hanging out,閒聊, a disagreement, or a discussion about certain issues between individuals. The use of the phrase ""bone to pick"" is a metaphorical expression used to indicate being upset or having a complaint.

**Context**: The context could refer to any scenario in which two people engage in","### Emotional Cues for Sarcasm Detection:

- **""bone to pick""**: This idiomatic expression is typically used to indicate having a complaint or dispute with someone. However, in the context of sarcasm, it might imply that the speaker has no real grievance, contrasting the literal meaning (having a valid complaint) with the intended sarcasm meaning (having no complaint).

**Explanation**: In the sentence provided, Howard's statement starts with ""HOWARD: Okay, I got a bone"
"BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.","BERNADETTE: Should I give him another chance?
LEONARD: It's up to you. He didn't call your experiment stupid.
BERNADETTE: Come here, tushy face.
LEONARD: ""Tushy face. "" Raj, you should've seen Leonard's experiment.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.\n\n        ""}]","### Linguistic Cues for Sarcasm Extraction:

**Keywords**:  
- ""cool""  
- ""when the electron beam was on""  
- ""interference pattern""

**Rhetorical Devices**:
- **Hyperbole**: There is potential for sarcasm as ""cool"" could be exaggerated for humor or disbelief. There is actually no consensus whether the interference pattern was indeed cool or the opposite.
  
**Punctuation**:
- Not explicitly stated, but the correct indication might suggest a","###Output:
- **Topic**: Raj's conversation about Leonard's experiment.
- **Context**: The setting might be a workplace, laboratory, or educational environment where Raj and Bernadette are discussing scientific topics or projects.
- **Common Knowledge**: The sentence refers to scientific terms such as ""interference pattern"" and ""electron beam"", suggesting a background understanding of physics or a similar scientific field. The use of the term ""cool"" is employed in a context where it is used as a subjective evaluation","Emotional cues for sarcasm detection:
1. Emotion words:
   - ""cool"" (indicative of enthusiasm transformed into mockery, given the overall negative context that suggests sarcasm)

2. Emotional contrasts:
   - ""should've seen"" (implying that Bernadette is somewhat disappointed that Raj missed the experiment, showing a contrast between her expectation and Raj's missed opportunity, which can be interpreted sarcastically)
   - ""so..."" to qualify ""cool"" might indicate exaggeration"
"PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.","PERSON: Thank you for driving me back to my hotel.
PENNY: Oh,it's not a problem.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.\n\n        ""}]","Given the input sentence:

```
PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.
```

### Linguistic Cues for Sarcasm Detection

These cues could indicate the potential use of sarcasm, depending on the speaker's intent and the tone and context in which it is delivered:

1. **Keywords:**
   - ""emotionally unstable"" suggests a tone that contrasts with the usual","**Contextual Cues for Sarcasm Detection:**

- **Topic:** The topic revolves around the selection of an individual for an unspecified task, particularly one involving ""operating heavy machinery,"" which might imply a dangerous or serious profession or activity.

- **Context:** The context implies that the speaker is discussing someone named Leonard who might not be suitable for the role due to his emotional state. The choice of words like ""emotionally unstable"" suggests the speaker is concerned about the safety or reliability of","Emotional Cues:
1. ""seemed a bit emotionally unstable"" - this phrase suggests a negative emotional state, which could indicate sarcasm if the tone or context suggests the speaker believes the opposite, i.e., that Leonard is stable or suitable for the task.

Emotions:
- Emotional Stability/Unstability

Emotional Contrasts:
- ""but"" is used as a contrast signaling potential discrepancy or irony between the two parts of the sentence. First part mentioned asking Leonard, while the"
"PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.","BERNADETTE: So, what should we talk about?
HOWARD: Well, we could always learn more about why people who believe in psychics are idiots. Leonard?",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.\n\n        ""}]","Linguistic Cues for Sarcasm Detection:

1. **Keywords**: 
   - ""Oh""
   - ""don't need to talk about that anymore""
   - ""Leonard covered it pretty well""
   - ""car""

2. **Rhetorical Devices**:
   - The phrase ""aren't we done talking about that anymore?"" can be considered a rhetorical question to draw attention to the topic.
   - ""Leonard covered it pretty well"" could imply that the speaker","1. Topic: The conversation is about a previous topic or event that possibly caused some discomfort or negative feelings.

2. Context: The speaker, Penny, is indicating that Leonard has sufficiently addressed the said topic in the car, suggesting that the conversation can now be directed towards other subjects without having to revisit the uncomfortable subject.

3. Common Knowledge: In a social interaction, it is expected that both parties show consideration to each other's feelings, and possibly move away from a potentially tension-dense subject.","To extract emotional cues for sarcasm detection in the provided sentence, one can identify emotional words and emotional contrasts. Emotional words are those that carry positive or negative sentiments, while emotional contrasts highlight situations or statements that are in opposition to what might be expected. Here's an analysis of the given sentence:

PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car.

1. **Emotional Words:**
   - ""Oh"": Typically unconcern"
LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?,"SHELDON: My new computer came with Windows 7.
SHELDON: Windows 7 is much more use r- friendly than Windows Vista.
SHELDON: I don't like that.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?\n\n        ""}]","### Instruction for Sarcasm Detection:
**Extract linguistic cues from the input sentence:**

### Given Input:
```
LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?
```

### Cues for Sarcasm Detection:

#### Keywords:
1. ""*overreaction*"" - This term is used to indicate discrepancy in the sentiment, quite opposite to what one would expect in a serious or neutral context.

#### Rhetorical Devices:","### Cues for Sarcasm Detection:
1. **Topic**: The topic of the conversation here includes ""looking for a new city to live in,"" suggesting a context where someone might be considering or moving to a different location.

2. **Context**: The context implies a discussion where one person (likely the speaker) is reacting or questioning the actions of another person. This suggests a dialogue where opinions, decisions, or behaviors are being evaluated.

3. **Common Knowledge**: In terms of common knowledge","The emotional cues in the input sentence for sarcasm detection are as follows:
1. **""overreaction""** - This word can be considered emotionally loaded as it implies a strong, possibly exaggerated response, suggesting the speaker finds the situation humorous or insincere rather than genuinely concerned about the suggestion of moving to a new city. It contrasts expectations of a normal reaction to such a suggestion.

The emotional contrast is between what would typically be a normal or expected reaction and the emphasis on ""overreaction"""
"HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.","HOWARD: There's a 39.95 lover's special at P.F. Chang's.
HOWARD: Egg rolls, dumplings, bottomless wok, and you get your picture taken on the big marble horse out front.
SHELDON: Given that Saint Valentine was a third century Roman priest who was stoned and beheaded, wouldn't a more appropriate celebration of the evening be taking one's steady gal to witness a brutal murder?",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.\n\n        '}]","### Linguistic Cues for Sarcasm Detection in the Input Sentence:

#### Keywords:
- ""always"": Implies a universal rule or a strong affiliation without providing evidence, suggesting irony.
- ""given a choice"": Sets up the expectation of a natural tendency that could be counter-intuitive, creating a misexpectation in the listener.
- ""Jews"": Used in a non-politically correct context implying a characteristic of a certain group in a way that is not intended to be taken literally","The input sentence contains several contextual cues that could be used for sarcasm detection:

1. **Topic**: The topic of the sentence revolves around food preference, specifically when mentioning ""Jews"" and their assumed choice of ""Chinese food."" Jewish cultural or dietary habits may not always correlate directly with Chinese food preferences.

2. **Context**: The context implies a statement being made in a situation where a choice has to be considered (e.g., dining out, ordering a meal). Howard's statement could be","The emotional cues for sarcasm in the input sentence are:

1. Emotional words: ""understand,"" ""choice,"" ""always,"" and ""Jews go with Chinese food."" These words indicate a pragmatic or informational tone rather than an emotional one. However, context is crucial for sarcasm detection.

2. Emotional contrasts: There's a contrast in the sentence that might indicate sarcasm. Howard seems surprised or perplexed by the idea that Jews would always choose Chinese food, as it would usually be"
"PENNY: Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.","SHELDON: Hello.
PENNY: Hello
SHELDON: Alright dispense with the friendlt banter
SHELDON: I believe you know why I'm here.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.\n\n        '}]","### Linguistic Cues for Sarcasm Detection in the Input Sentence:

#### Keywords: 
1. ""always figured""
2. ""study us""
3. ""discover our weaknesses""
4. ""report back""
5. ""alien overlords""

#### Rhetorical Devices:
1. **Hyperbole**: ""always figured"" is used which implies that it has been assumed for quite some time, but it is an exaggeration for emphasis.
2. **Two-faced language direction**: The intended","### Cues for Sarcasm Detection

1. **Topic**: The topic involves suggesting that something is being done to 'study us', 'discover our weaknesses', and 'report back to alien overlords'. This is typically related to conspiracy theories or imaginative interpretations of alien contact.

2. **Context**: Penny's statement is in a conversational context, implying that she is engaging with another person or speaking out loud, which gives the impression that she might believe or at least present a viewpoint that is","The input sentence for sarcasm detection contains the following emotional cues:

1. **Emotional words:**
   - ""figured""
   - ""study""
   - ""discover"" (indicating a curious, almost playful tone, despite the potentially negative implications of studying weaknesses and reporting back to alien overlords)
   - ""report""
   - ""weaknesses"" (a suggestive word that can imply a condition or fault, the text is intentionally linking it to an alien's interest)"
HOWARD: Why don't you keep that stuff in the bathroom?,"RAJ: That's a great idea. I'm going to get him to sign a Batman as well.
SHELDON: What is it about the word ""unique"" you don't understand?
HOWARD: Damn, paper cut. Nothing worse than a paper cut.
RAJ: Well, obviously you don't remember your circumcision.
SHELDON: There's Neosporin and Band-Aids in my top desk drawer.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Why don't you keep that stuff in the bathroom?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Why don't you keep that stuff in the bathroom?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Why don't you keep that stuff in the bathroom?\n\n        ""}]","### Linguistic Cues for Sarcasm Detection:

1. **Keywords**: 
   - ""Why don't you keep that stuff""
   - ""in the bathroom""

2. **Punctuation**:
   - The use of multiple punctuation marks at the end of the sentence (colons, question mark) instead of a statement-ending period might suggest a tone of irony or sarcasm.

3. **Rhetorical Devices**:
   - **Anti-Exemplification**: Asking why someone","1. **Topic**: The conversation revolves around personal belongings, specifically suggesting that the speaker should keep certain items in the bathroom.

2. **Context**: The statement is made in a conversation between two individuals. It implies that the speaker might not have their items in an orderly or designated place, possibly in a shared space or living environment. There is an expectation that personal items are stored in the expected places in a home, typically bathrooms for items related to hygiene or personal grooming.

3. **Common Knowledge","In order to perform sarcasm detection, it's important to identify emotional cues. In the given sentence, ""HOWARD: Why don't you keep that stuff in the bathroom?"", there are no overtly positive or negative emotional words immediately apparent. However, sarcasm in conversations often relies on context and delivery. Without full context and delivery, it's difficult to confidently attribute sarcasm; yet, we can infer a few potential emotional cues:

1. **Contrast**: This could be a theme if"
"PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.","PENNY: Hi. I'm Penny. This is my friend, Sheldon.
SHELDON: We're not friends at the moment. Depends on how this goes.
PENNY: Right, right. Anyway, Sheldon here is a huge fan of yours, and he was supposed to meet you the other day at the comic book store, but he kind of ended up in jail.
PERSON: I see. And you thought you'd just come over to my house uninvited?
SHELDON: You said we were invited.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.\n\n        ""}]","To analyze the input sentence for linguistic cues towards sarcasm detection, consider the following elements:

1. **Keywords**: 
   - ""Oh""
   - ""no, no""
   - ""I said""
   - ""I'm inviting you""
   - ""to come with me""
   - ""to Stan Lee's house""

2. **Rhetorical Devices**: 
   - The use of a double negative (""oh, no, no"") is a strong indicator of sarcasm. It","### Cues for Sarcasm Detection:
**Topic**: The topic of the conversation appears to involve planning a visit where Penny is inviting someone to go with her to Stan Lee's house. Stan Lee is a well-known figure, likely a comic book writer/artist or actor known for his role in various comic book adaptations.

**Context**: The context provided is very straightforward, with Penny speaking directly about the invitation. There doesn't seem to be an internal conflict or hidden intention in the conversation that is","To analyze the input sentence for emotional cues related to sarcasm detection, let's break it down:

**Input Sentence**: ""Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.""

**Steps to Analyze:**

1. **Identification of Emotional Words**: Look for words that carry emotional connotations, such as positive, negative, or neutral emotions. These are indicators of intonation and intention beyond the literal meaning.

   - ""Oh"" typically"
