,Text,Label,pred
53,"                PERSON: Hi, Joey. Well well, look what you brought. Very nice..",0,0
54,"                JOEY: Yeah well that's because uh.. I stayed in my room. Yeah, you don't want to look in my hamper..",0,0
55,                MEMBER-GIRL: Sarcasm? At a sarcasmoholics meeting?.,1,0
56,                DOROTHY: No Blanche she is upset because they keep changing the taste of coke..,1,0
57,"                PHOEBE: Yeah. Yeah, that's what you need a good.. pill..",1,0
58,"                MONICA: Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!.",1,0
59,                ROSS: Oh well. It probably would've been the most constructive solution..,0,0
60,                MODERATOR: Noo...,1,0
61,                CHANDLER: Really? Struck down in the prime of life..,1,1
62,"                CHANDLER: Yeah, she couldn't live without the Chan Love..",0,1
63,                DOROTHY: On the home shopping network.,1,1
64,                MONICA: What is the matter with your face?!.,0,1
65,"                DOROTHY: No, I am depressed becaues Phillis George left the morning news..",1,0
66,                JOEY: Take a couple deep breaths..,0,0
67,"                DOROTHY: No Rose, it stands alone..",1,1
68,"                PERSON: Almost! But first, we gotta start..",1,0
69,                MEMBER-GIRL: Really?.,1,1
70,"                ROSS: Can't do it, can you?.",0,0
71,"                DOROTHY: No Rose, that you should do..",1,0
72,"                RACHEL: I guess you'd know that, being one of the two of us, though, right?.",1,1
73,                MODERATOR: Sarcastic? Us? Nooo..,1,0
74,"                DOROTHY: Oh ma no, it was a little girl selling girl scout toilets..",1,0
75,"                PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back..",0,0
76,                ROSS: I-I'm really sorry. It's just that I.,0,0
77,                ROSS: Stick to the list..,0,0
78,"                MONICA: Carol called me to thank me for the lasagna, I asked, she told me..",0,0
79,                CHANDLER: Are you still enjoying your nap?.,1,1
80,                RACHEL: It would be nice to have a little guarantee though..,1,1
81,                MODERATOR: Nooo!.,1,1
82,"                DOROTHY: The little man who lives in there, who turns the light on and off will tell you..",1,0
83,                CHANDLER: I was making a coconut phone with a professor..,1,1
84,                PHOEBE: Yeah?.,0,0
85,                DOROTHY: What was I doing? My ben gazara in person?.,1,0
86,"                JOEY: Nothing. It's just old and dingy, that's all..",0,0
87,                PERSON: I just called a friend of mine..,0,1
88,"                RACHEL: Seriously, it's moving!.",0,1
89,                MONICA: Am I out of control?.,0,1
90,"                DOROTHY: No Rose, go to the corner and open a stand.",1,0
91,"                DOROTHY: How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?.",0,0
92,                DOROTHY: I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man..,1,0
93,                DOROTHY: To feed the cat Rose..,1,1
94,"                CHANDLER: Hey, do you know a six-letter word for red?.",0,0
95,                MODERATOR: Well scott I am sure we are all really really looking forward to hear your story..,1,0
96,                DOROTHY: What are these? Claws?.,1,0
97,                JOEY: Hey!.,0,0
98,"                DOROTHY: No, I haven't taken her out of the trunk of the car yet..",1,0
99,"                CHANDLER: Let me think! Let me think! Oh, I don't care..",1,1
100,                DOROTHY: Lords of Arabia.,1,1
101,"                ROSS: On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with..",0,0
102,"                RACHEL: Even if people are on it!"".",1,0
103,"                DOROTHY: I don't know Rose, maybe Marry Poppins has an Italian cousin..",1,0
104,                MONICA: What are you up too?.,0,1
105,"                DOROTHY: In what Blanche, dog years?.",1,0
106,                CHANDLER: Is it me or the greetings gone downhill around here?.,1,0
107,"                PERSON1: I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?.",0,0
108,                PHOEBE: Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!.,0,0
109,                CHANDLER: Pheebs?.,0,1
110,"                PHOEBE: Oh, hey, look, I found coffee! Okay, let's skedaddle..",0,0
111,                JOEY: But I'm the host!.,0,0
112,                ROSS: Uh yes! Thank you..,1,0
113,                DOROTHY: Show them your slides of Hawaii.,1,0
114,"                CHANDLER: Oh my god, where are all the men?.",0,1
115,"                CHANDLER: Yes and we are ""very"" excited about it..",1,1
116,                PHOEBE: Yeah?.,0,0
117,"                DOROTHY: Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her..",1,0
118,                MONICA: Oh my God I love that! - Really? - NO!.,1,1
119,"                DOROTHY: No Rose, I am developing pictures from the magellan space probe.",1,0
120,"                DOROTHY: No Rose, she is depressed because Marvel had manners on only once a week.",1,0
121,                RACHEL: No..,0,1
122,                CHANDLER: I really don't wanna sit with Allen Iverson over there..,0,1
123,                PHOEBE: What?.,0,1
124,"                CHANDLER: Oh sure, she was probably up all night excited about the party she knows is happening..",1,1
125,                CHANDLER: No thanks Josephine!.,1,1
126,                ROSS: So how'd it go?.,0,0
127,                PERSON: Then we went to this bar and he hooked us up with all these women!.,0,1
128,"                CHANDLER: Oh I am sorry, do you need a break?.",1,1
129,                CHANDLER: What do you know? Its a treat for the eyes and the ears..,1,1
130,                RACHEL: That is the coast guard!.,0,1
131,"                PERSON1: Ah well, this is the living room..",0,1
132,                MEMBER-BOY: You got off to a really good start with the group..,1,1
133,"                DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas..",1,0
134,                DOROTHY: The liberarche marquee at Caesar's palace.,1,0
135,                PHOEBE: Okay?.,0,1
136,"                CHANDLER: You are right, by saying nice, I am virtually licking her..",1,0
137,                MEMBER-GIRL: Amazing..,1,0
