,Text,Label,pred
94,"                CHANDLER: Okay, now much have you won so far?.",0,0
95,"                PERSON: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel..",0,0
96,"                JOEY: I'd love to show ya, but I just tucked her in..",0,0
97,"                MONICA: Alright, I'm gonna go pick up a few things for the trip..",0,1
98,                JOEY: Weā€™re not peeking?.,0,0
99,                CHANDLER: What would you give to a kid if he wanted a ticket to play with?.,0,1
100,"                PERSON: Uh, I'm gonna kill myself!.",0,0
101,"                CHANDLER: Yes, I know, but her friend sounds like such a....",0,1
102,                PERSON: I'm the supply manager..,0,1
103,"                PERSON: Well ah, I've been doing a lot of thinking, and I look at my life.",0,1
104,                ROSS: All right..,0,0
105,                MONICA: Thank you..,0,1
106,                ROSS: You still love me?.,0,0
107,"                RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!.",0,0
108,                PHOEBE: Was it not pain-free?.,1,0
109,                PHOEBE: It's my friends..,0,1
110,                RACHEL: It was like months ago..,0,1
111,                PHOEBE: Okay?.,0,0
112,                ROSS: We- we had our first fight this morning..,0,1
113,"                PHOEBE: Oh, come on!.",0,0
114,"                CHANDLER: And, uh, I don't know if you got any of that, but I would really like a copy of the tape..",0,1
115,                PERSON: Hey..,0,0
116,                MONICA: You had no relationship!!.,0,1
117,                MONICA: What?!?!.,0,0
118,"                CHANDLER: Oh, no, no. I just meant hypothetically..",0,0
119,                PHOEBE: Chandler?.,0,0
120,"                RACHEL: Anyway, they want to take us out Saturday night! What do you say?.",0,0
121,"                PERSON: Chloe, switch with me, there's some guys here that got a crush on you..",0,0
122,                ROSS: I don't think so. Hello?  When you get in there.,0,0
123,                ROSS: DANGER.,0,0
124,"                RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is..",0,0
125,                ROSS: Thank you..,0,0
126,"                JOEY: And it came out, ""Squatternut buash?"".",0,0
127,                MONICA: And did he?.,0,0
128,"                CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry..",0,0
129,"                CHANDLER: Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky..",0,0
130,"                ROSS: I don't know, something girlie..",0,0
131,"                JOEY: It's white plastic, with a handle, and it fits onto a stroller..",0,1
132,"                CHANDLER: Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device..",0,0
133,"                RACHEL: Y'know what I mean, like dubbies?.",0,0
134,"                JOEY: Hey, does somebody wanna hand me one of those tiles..",0,0
135,"                PHOEBE: I really, really enjoyed it. Very exotic..",1,1
136,"                PHOEBE: Oh, you say someone's name enough, they turn around..",1,0
137,                CHANDLER: Lovely.,1,1
