,Text,Label,pred
92,                PHOEBE: Yeah!.,0,0
93,"                CHANDLER: Yes, I know, but her friend sounds like such a....",0,1
94,"                JOEY: Me too! There's a game on Tuesday, do you wanna go?.",0,0
95,                ROSS: Hey! It's starting to snow..,0,0
96,                CHANDLER: Lovely.,1,0
97,"                ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer..",0,0
98,"                JOEY: Well, I like it. Here you go..",0,0
99,"                JOEY: Hey, does somebody wanna hand me one of those tiles..",0,0
100,"                JOEY: And it came out, ""Squatternut buash?"".",0,0
101,"                ROSS: So, I'm sorry I just don't think we should go away together yet..",0,0
102,"                MONICA: Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies..",0,0
103,                ROSS: Thank you..,0,0
104,                PHOEBE: Why? Because she can sing and play guitar and do both at the same time?.,1,0
105,"                CHANDLER: Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device..",0,0
106,                ROSS: All right..,0,0
107,                PERSON: Hey..,0,0
108,"                RACHEL: Ross-Ross, you have no idea what this means to me!.",0,0
109,"                PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else..",0,0
110,"                CHANDLER: And, uh, I don't know if you got any of that, but I would really like a copy of the tape..",0,1
111,"                PERSON: Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel..",0,1
112,"                PHOEBE: Well, umm, my Mom's friend, Phoebe, is actually my birth Mom..",0,1
113,                RACHEL: Ohhh!!!!.,0,0
114,"                ROSS: He's right, even if it's to say something complementary..",0,0
115,                MONICA: And did he?.,0,0
116,                ROSS: What's going on?!  That's what's going on!!.,0,0
117,"                PHOEBE: Uh-huh, well! But umm, still I'm-I'm mad at you..",0,0
118,"                PHOEBE: Stating the obvious, but thank you. And it's not weird is it..",1,0
119,"                CHANDLER: Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?.",1,1
120,                CHANDLER: All right I'll have one..,1,1
121,"                CHANDLER: I mean, you and I we're just, y'know, we're nothing, we're goofin' around..",1,0
122,                ROSS: I can't believe it.  Can I tell you something? I'm a little mad at him now..,0,0
123,"                PHOEBE: Oh, come on!.",0,0
124,                MONICA: Well what are you gonna do when he finds out he wasn't even asked?!.,0,0
125,"                CHANDLER: Okay, are you aware unagi  is an eel?.",1,0
126,"                JOEY: Thanks, but I kinda have a problem to deal with here..",0,0
127,"                PERSON: Uh, I'm gonna kill myself!.",0,0
128,"                CHANDLER: Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky..",0,0
129,                JOEY: Hey..,0,0
130,"                RACHEL: I did not mean to touch that,I mean.",0,0
131,"                PHOEBE: Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!.",0,0
132,"                RACHEL: Yeah, I'm fine..",0,0
133,"                CHANDLER: Oh yeah. First off all, chasing the Churo guy isn't jogging..",0,1
134,"                PERSON: Whoa, whoa, whoa..",0,1
135,"                JOEY: I'd love to show ya, but I just tucked her in..",0,0
136,                ROSS: You still love me?.,0,0
137,"                CHANDLER: Excellent hole, Joe..",1,1
