,Text,Label,pred
74,"                CHANDLER: See now that I see crying over, but Bambi, is a cartoon..",1,0
75,                CHANDLER: Oh I left them in my bulldozer.. I don't have tools!.,1,1
76,"                PHOEBE: Okay, does this look like a garbage can to you?.",0,1
77,"                CHANDLER: You know once you are inside, you don't have to knock anymore..",1,1
78,                CHANDLER: That's so funny because you look more like Joey Tribbiani man slash woman..,1,1
79,                CHANDLER: Dee. The sarcastic sister from What's Happening..,1,1
80,                CHANDLER: I guess you would know that or else we would be in a predicament room.,1,1
81,                JOEY: It's that whole sensitive thing..,0,0
82,                CHANDLER: I'd miss you if I broke up with you. Just trying to be supportive..,0,1
83,"                CHANDLER: Wow you look just like your son, Mrs. Tribbiani.",1,0
84,"                CHANDLER: I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that..",1,1
85,"                PERSON: Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice..",0,0
86,                MONICA: Really?.,0,1
87,"                CHANDLER: Great! Okay, here..",0,0
88,"                CHANDLER: We were wondering what was taking so long with the gift, but now we understand you were doing this..",1,0
89,"                CHANDLER: I thought if I littered, that crying Indian might come by and save us..",1,1
90,"                CHANDLER: I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious.",1,0
91,"                CHANDLER: Oh Oh, I am convinced!.",1,1
92,                CHANDLER: And the bunny got away!.,1,1
93,"                CHANDLER: Oh no, now its not gonna make any sense.",1,1
94,"                CHANDLER: And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked..",0,1
95,                CHANDLER: Oh just like give a minute to wake up for this ...  Ha ha! You lost the ring. You the worst best man ever!.,0,0
96,"                CHANDLER: Nope, that patch is no good..",1,1
97,"                JOEY: ThatÕs good, just keep rubbing your head. That will turn back time.",1,0
98,                MONICA: What?  Why?.,0,0
99,                CHANDLER: And you are gonna make them all disappear..,1,1
100,                CHANDLER: Maybe he was nervous..,1,0
101,"                RAJ: Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am..",0,1
102,                JOEY: No!.,0,1
103,                RACHEL: Oh..,0,1
104,"                CHANDLER: Nice jon Joe, you are quite the craftsman!.",1,0
105,"                CHANDLER: Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars..",1,0
106,"                CHANDLER: Uh, so how many cameras are actually on you..",1,0
107,                ROSS: For what? For letting you throw me out of your office?.,1,1
108,"                PENNY: Wow, there's a Denny's in Vegas you can actually get married in..",0,0
109,                CHANDLER: I am so confused as to what we have been doing so far..,1,1
110,"                CHANDLER: If that doesn't keep kids in school, what will?.",1,1
111,                ROSS: Yeah it would!.,0,0
112,                CHANDLER: Oh! Satan's minions at work again?.,1,1
113,                CHANDLER: It was an accident. Not like I was across the street with a telescope and a box of donuts..,1,1
114,"                CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow..",1,0
115,"                CHANDLER: Okay, but If he asks, I am not going to lie..",0,1
116,                CHANDLER: But younger than some buildings!.,1,1
117,                CHANDLER: See Joe that's why your parents told you not to jump on your bed!.,0,1
118,                CHANDLER: Oh tons. I am quite the woodsman..,1,1
119,"                CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths.",1,0
120,"                CHANDLER: No, rabies..",1,0
121,                PERSON: : Yeah..,0,1
122,                CHANDLER: That monkey has got a Ross on its ass!.,1,0
123,                JOEY: I talk to you and nothin'..,0,0
124,                ROSS: Yes yes it is! In Prison!!.,1,0
125,"                JOEY: So, you're just Bing?.",0,1
126,"                CHANDLER: Because his penis was too big. I am sorry, thatÕs the kind of thing I do..",0,1
127,"                CHANDLER: I just have to do one thing, really quickly, its not a big thing ...  GET UP||.",1,1
128,"                CHANDLER: Yes you can. You're thinking about time, you can't go back in time..",0,0
129,                CHANDLER: Spanish midgets wrestling Julie! Okay yes I see how they got there..,1,1
130,"                CHANDLER: Joey if I go first, I want to be looking for my keys.",1,1
131,"                CHANDLER: No, this is just part of a daredevil game that I play called wait until last moment before I burst and die.",1,0
132,"                RACHEL: All right, cut, let's pick again, pick again..",0,1
133,                CHANDLER: I was saying the actual words.,1,0
134,                CHANDLER: And I just won a million dollars!.,0,0
135,                CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix.,1,1
136,"                CHANDLER: No you are not Chandler, we still love you Chandler.",1,1
