,Text,Label,pred
114,"                PENNY: No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston..",1,1
115,"                HOWARD: I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life..",0,0
116,                HOWARD: Doesn't Professor Abbott's family want any of this stuff?.,0,1
117,"                SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu....",0,1
118,                RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee..,0,0
119,                BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave..,0,1
120,"                SHELDON: No, but maybe she wants a man with a pocket watch..",0,0
121,"                RAJ: Boy, when you met Bernadette, the field of robotics really took a hit..",1,1
122,"                HOWARD: How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this..",1,0
123,"                BERNADETTE: And I love that I work and do all the cleaning, and you're okay with that..",1,0
124,                HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful..,1,1
125,"                PERSON: Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here..",1,0
126,"                PERSON: Yeah, turns out half a dozen menorahs really sets a mood..",1,0
127,"                SHELDON: And how difficult it is to do when she's bloated, cranky and crampy?.",0,1
128,"                RAJ: No, Stuart picked out those throw pillows all on his own..",1,1
129,                SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts..,0,1
130,"                BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great..",1,0
131,"                PERSON: Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool..",0,0
132,                PENNY: The answer's in this puzzle box. Let's see if you can open it..,1,1
133,"                RAJ: Go out with me on one date, and I promise you, you'll see..",0,0
134,                RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both..,0,1
135,                SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street..,0,0
136,"                BERNADETTE: I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair..",1,0
137,"                SHELDON: I'm not going to bother him, I'm going to talk to him..",0,0
