,Text,Label,pred
117,                PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!.,0,0
118,"                ROSS: Umm, would you please excuse me for a moment?.",0,1
119,"                RACHEL: I guess you'd know that, being one of the two of us, though, right?.",1,1
120,"                CHANDLER: Gee, if only she were one and had no idea what a birthday was..",1,1
121,                RACHEL: That is the coast guard!.,0,0
122,                PHOEBE: And then for forgetting to invite you to it..,0,0
123,                MODERATOR: Sarcastic? Us? Nooo..,1,1
124,"                CHANDLER: This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert..",1,1
125,                ROSS: So how'd it go?.,0,0
126,"                RACHEL: Seriously, it's moving!.",0,1
127,                MONICA: What are you up too?.,0,1
128,"                PHOEBE: So Ross, how umm, how did it go with Bonnie?.",0,0
129,                DOROTHY: What are these? Claws?.,1,1
130,"                JOEY: No just, nobody press on my stomach..",0,0
131,                JOEY: But I'm the host!.,0,0
132,"                CHANDLER: You are right, by saying nice, I am virtually licking her..",1,0
133,"                DOROTHY: How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?.",0,0
134,                PHOEBE: What?.,0,0
135,"                JOEY: Yeah well that's because uh.. I stayed in my room. Yeah, you don't want to look in my hamper..",0,1
136,"                DOROTHY: No Rose, at a pie eating contest..",1,1
137,"                DOROTHY: No, she I supset because Jimmy Swaager can't cover his motel bill.",1,0
