,Text,Label,pred
67,                #Irony http://t.co/yeIqA3NfS1 Reverend tells kids that Santa is not real why declaring a sky fairy is because a book says so. #LOL.,1,1
68,"                Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm.",1,0
69,"                Oh dear, some people don't get #irony 😳.",0,0
70,                @BunnyDhillon17 exactly and we are fighting like animals.,0,0
71,"                Oh Oh mum is #not #going to be #pleased #littletike http://t.co/5Q01FsYjCW"".",0,1
72,                @rebeldomm Ucan MAKE MONEY #TWEETING this info w/ new app||http://t.co/Q2WB7riAvK <-News ||https://t.co/cpJZkEgNe7 http://t.co/zfGtuuH8Pj.,0,0
73,"                @bigedh456 thanks babe, hope you have a good one too 💕🎊🎊.",0,1
74,                My beautiful Belles #3daughters#lucky #me #havefun @ Wicklow 🌁 http://t.co/efbHmmLgEw.,0,0
75,                @coreybking thanks for the spoiler!!!! #not.,1,1
76,                Don't know if I can handle this crazy 11-2 shift. It's so long I might pass out on the job! #sarcasm.,1,1
77,                Highly inflamed stomach is just what I like #not.,1,1
78,                Can't take my eyes off you|http://t.co/cKYk9vXewc via @YouTube.,0,0
79,                That's always the solution..... #not. Doesn't fix anything!.,1,1
80,                Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm.,1,0
81,"                Absolutely no #ALP or @jrobertsonmp fan, but seriously many have done this before him & many will. #Scapegoat #Excuse he was a lame duck.",0,1
82,"                Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. #trustthesystem #not.",1,1
83,                So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not.,1,1
84,                I know who I am. I am not perfect. I'm not the most beautiful woman in the world. But I'm one of them. #women #not #perfet|-Mary J. Blige.,0,1
85,                Take a look at those calves!!! 😎😎😂😂 ladies love the calves! #not #about #the #arms #its #about... http://t.co/R7OWkjcBmq.,0,0
86,                Lol everyday excuse the language #relationships #men #women #irony #lotd http://t.co/XaHt7aPD93.,0,0
87,                Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!.,0,0
88,                http://t.co/9OaDmAo6uY <-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@ http://t.co/SgHR1XvKbd.,0,0
89,                Loooovvveeeeeee when my phone gets wiped -.- #not.,1,0
90,                @SherrodbCSN for the brothers ah-ite. http://t.co/45XujGb7XF.,0,0
91,                #not insured.,0,1
92,                http://t.co/PfJ92w4CwZ #TeenAnalCasting #Top Top 50 Christian Songs For 2012.,0,1
93,                @KaylaBattaglia thanks I thought it was tomorrow #not #iknow #notthepoint.,1,1
94,                @houselanguage Thanks for pirating my music! :D #not.,1,1
95,"                That awkward moment when you plane your whole day around your Golf Class, and it gets cancelled! #stupidrain.",0,1
96,                Merry Christmas to all those soldiers out there that couldn't make it home! I love you all?.,0,1
97,"                @SteveMcKrosky @imbalaska @DaveMyFace @Clover_Joy_ @den2114 @MeyrickHarris ""left regressives"" is that not a label #irony.",1,0
98,                You are most welcome! Loved the post :D @_ladyinviolet.,0,1
99,                MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. 😥@NannyProbss.,0,1
100,                @AskPlayStation returning my brand new ps4 thanks to your faulty security. #goodjob #not.,1,0
101,                @CMBaseball41 happy birthday Skip! We will always love you! #Phillies #legend.,0,1
102,                There's no better way to start the week than to get your wisdom teeth taken out at 8 am!!! #not ☺😊?1.,1,0
103,                can I just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human.,0,0
104,                Haha guess my tweet was ok then. Are you back in training @charliejnwalker.,0,0
105,                Who told the #hipsters that #irony was a thing of the Clinton years? Do they not carry history books in used bookstores in #brooklyn?.,1,0
106,"                or a trout, or northern pike|@brownbearmike1 @RBRNetwork1 @Anan_VII @Dolphin__Man @Graves9.",0,1
107,                @RailwaySloth u do really need to get a wee bit more lol.,0,1
108,                Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year..,0,1
109,"                @MaraAzzurra89 and that ""somebody"" thought you were Padoin sister LoL!!! #SarcasmFail.",0,0
110,                @AmazingPhil @radiomaru Probably my favourite book. Couldn't put it down. 5Stars!.,0,1
111,                Decide that you want it more than you are afraid of it. -Bill Cosby|#irony.,1,1
112,                Literally functioning on 4 hours of sleep and I feel great 😄!! #Not #CollegeisKillingMe #OneMoreWeek.,1,1
113,                Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong.,1,1
114,                @theandrewe in hereford but can't leave bambino alone!.,0,1
115,                can you not understand that not EVERYTHING is about the President? @RBRNetwork1 @goteamslots @BrianBullinger @jtarleta53.,0,0
116,                Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳.,0,1
117,                Check out the new novel Black Beauties by Eureka Johnson on http://t.co/i41rA7tPwm or http://t.co/myWiVY4Juv.,0,0
118,                @fbhw great story about the student trying to get the teacher fired!!#sarcasm#moron#storywasstupid.,1,1
119,                This nigga knocced back 6 shots of Henny lastnight! @king_macjay http://t.co/oPMLzS4OuY.,0,1
120,                Really loves dentist appointments. #sarcasm.,1,1
121,"                Decided I'd go to bed ""early"" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony.",1,1
122,"                If it's NOT? then it IS! Hand Crafted Artistically Fashionable, Connect @the3rdeyebrand for #fashionblog #thoughts http://t.co/s4PBUclKpm.",0,0
123,                #mcfc trying to kill their opponents..,0,1
124,"                Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @Kels_efollin are some winners. #not #senioritisisreal #losers.",1,1
125,"                Isn't this blaming the victim? #sarcasm RT @chronicle Every year, 600K college students are injured while drunk. http://t.co/guuGP49ZZD.",1,1
126,                Rest in peace riff God! #Dimebag #Darrell #is #not #dead #pantera.,0,1
127,                @AusPublica @KateOnTheGo Your views are not right wing or left wing...just vile..,0,1
128,                How to Find a Life Coach (& the questions you need to ask before hiring one) http://t.co/8qgrXywmNe via> @DrGaryWood.,0,1
129,                Katie pisses me off so bad #TheApprentice.,0,1
130,"                @KAFosterSowell Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A.",1,0
131,                #Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob.,0,0
132,                I blame my mom. Mother of the Year #sarcasm.,1,1
133,                The thought of work tonight really kills that Friday feeling..,0,1
134,"                If you wanna look like a badass, have drama on social media #not.",1,0
135,                http://t.co/aoKwVdWKcc #Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c... http://t.co/qx4Ew1Q2co.,0,0
136,                I had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever.,0,0
137,                Does this look properly #shaded?? I think #not :-(|#shading #techniques #cube #3d #view #learning #damn I #suck #Sob! http://t.co/VYWHaogBz9.,0,0
138,"                Access to housing is not a fundamental human right, according to Ontario courts: http://t.co/ykf7vB53RM #onpoli #TOpoli #cdnpoli.",0,1
139,                Throwing up is exactly what I want to be doing at 7:30am... 😷😷😷 #not.,1,1
140,                Last night watch for 2014!! That deserves 💣'r breakfast dram. @Bowmore 17yr from @ADRattrayWhisky #scotch #Islay http://t.co/69ROwqkilU.,0,0
141,"                #Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally...",0,0
142,                @ChainAttackJay No sugar during christmas time? :(.,0,1
143,                @AndrewDBailey Tough crowd. Josh Smith was tremendous tonight..,0,1
144,                Day ninth December to have a pint at the boars head|#not really still in bed 😊 http://t.co/H4XoH4jpwc.,0,0
145,                A Puppet at the #PTI rally wanting to make #NayaPakistan #irony http://t.co/3kAny6qhKr.,1,1
146,                Gotta love being lied to.... #not.,1,1
147,                Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not.,1,1
148,                @manicsue: You want to see something Irish!!Of all the reasons to be closed 😂😂😂 http://t.co/ePyGvA9pwU #irony.,1,0
149,                @RoughHouseSGW rollins was so pissed off haha.,0,0
150,"                Laborers in the San Joaquin Valley, one of the most productive farming regions in the world, suffer from food insecurity. #irony #poverty.",1,1
151,                #Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully... http://t.co/Jbb0PJtWJy.,0,0
152,                Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony.,1,1
153,"                #A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out?as the new year... http://t.co/h1CuMqrFfZ.",0,0
154,                @anamyid @i_contemplate_ @left_liberal effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods #irony.,1,1
155,"                I guess Paul didn't have buns, hon. #EatenAlive #not @Discovery.",1,1
156,"                I think my friend just sent @FrankieBallard a snapchat of me drinkin water, cuz she's fun like that #sarcasm #rehydratewhenyadehydrate #brat.",1,1
157,                Joe Cole just casually walking past....,0,1
158,                Brother💙 we don't look alike #not #frère #family #lovehim http://t.co/nCAt8xXqxQ.,0,1
159,                #Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries!!! #irony.,1,0
160,                'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out: http://t.co/4erdSJRFoW.,0,0
161,                This is definitely me! 😁|#me #sarcastic #sarcasm #ecards #ecard #somecard #tease #funny #lol... http://t.co/Q1joezvW9u.,0,0
162,"                @DuaneBougard: Been friendzoned too many times in my life, the perks of being the good guy #Sarcasm #Lifeall my life this has happened.",1,1
163,                #np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With... http://t.co/cbp85M3cBT.,0,0
164,                Long day and its not going to be possible without my good friend #coffee.,0,1
165,                Never seen the gym so packed.,0,1
166,"                So I may have had a ""few"" empties to recycle... ♻♻ |I?#craftbeer http://t.co/qlZbtAcmOx.",0,0
167,                Just a @ScienceDaily article re: a robot arm you can control with your mind. Meh. Nothing huge. #sarcasm #science http://t.co/AK4bAorhBc.,1,1
168,"                @RandBallsStu @floyding I mean Zach is a teacher, amirite?.",0,0
169,                @JasminHadasah #sarcasm is a service I offer..,0,0
170,                Cause I love going to bed alone every night.. #not.,1,1
171,                @cnsnews Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise..,0,1
172,                A burned tongue is a lovely way to start the day #sarcasm #ouch.,1,0
173,"               .@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #Irony #NLprimetime.",1,0
174,                Looking at the stairs & imaging that scary dark creature coming up freaks me out.,0,1
175,"                YOU are violent, it shows in your tweets @RBRNetwork1 @JoeHilgerman @Anan_VII @1_Free_Man @ABPT_Rocket.",0,0
176,                Leaving whilst its dark is fun. #not.,1,1
177,                @SurianibteAbu if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony.,1,1
178,                Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day..,1,1
179,                Not everyone's really for you no matter how long you knew them. And not everyone's a bad person just because it's been a short time. #irony.,1,1
180,"                we need to stop using the words ""racist"" & ""racism"" @nicky0472 @StevenWayneOwen @TheLexZane @nobamamustgo @Anan_VII @TheOldBreed1775.",0,0
181,                What a great Christmas. 😅 #not.,1,1
182,                So restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony.,1,1
183,                Gael 'pro at presentations' Anderson #not #choke.,1,1
184,                Well this is great.. #sarcasm|Illinois Passes Bill That Makes It Illegal To Record The Police http://t.co/FZaY2AVx9t.,1,1
185,"                @kaylakrebs5 not you, you're on pain medications 😂.",0,0
186,                @JoshuaSinghAIW that bump off the apron looked like it hurt.. was that padding u landed on? #sarcasm.,1,0
187,                I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(.,0,0
188,                @AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers??.,0,1
189,                Bitches be like..... #more #appointments #please #not#crazy#enough.... YET @ orthodontist http://t.co/p7PycV1NMU.,0,0
190,                @clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not.,0,0
191,"                @CrizzArce happy new year, da! Thanks sobra for this year 👍👍.",0,1
192,                Wash hands with water? MOH is rubbing this on everyone's face? #irony http://t.co/sPgfZZIqLO.,1,1
193,                #we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr.,0,0
194,                Produce Mobile Apps #not http://t.co/3OV57ZhqcH http://t.co/wX1DbI8W9M.,1,0
195,                Even getting cooked breakfast.. Hes defo up to something 😕😮😆😆.,0,1
196,                WATCH: #Megatron from #Transformers Rant About Social Media http://t.co/M9F1MWufXH #Irony.,0,1
197,"                @GlenjiUTLR @JoshStevo95 To be fair, you didn't use the mandatory #sarcasm hashtag :P.",0,0
198,                Most of us didn't focus in the #ADHD lecture. |.|#irony.,1,1
199,"                @Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking..",0,0
200,                You decide to go on vacation without me sleep? Reaaaal nice. #considerate #not 😒💤.,1,1
201,                Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm.,1,1
202,"                So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony.",1,1
203,                Ah yes. Just what I wanted today- a pounding migraine. #Sarcasm.,1,0
204,"                @ollielocke for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas http://t.co/fP25vVmS0z.",0,0
205,                Dan said he's going to have a sign for me at the airport when I fly in lol #SoCute #3MoreWeeks.,0,0
206,                #bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx http://t.co/9qI6RIARJN.,0,0
207,"                Pips who drop out of school n have Kirya as 'eir role model tht ey wana sing too..guy spix Portuguese,French,english...#Not a school dropout.",0,1
208,                Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm.,1,1
209,                I have three exams today lets gooooo! #School #Sarcasm #Swag.,1,1
210,                I didn't realize Boston Coach also operated in Chicago #irony #brands.,1,1
211,                #smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS.,0,0
212,                @HollyManthei no one really says that.,0,0
213,                http://t.co/xJ3EIw6UG4 #NOT SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS http://t.co/RGydbEK0h2.,0,0
214,                I'm giving up a lot of stuff to make sure others are happy. I wonder if anyone ever look past my appearance and see what I'm feeling 😩.,0,0
215,                #notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh... http://t.co/GHhKvB2hbN.,0,1
216,"                @dhawanvijoy The ones who did this, and the ones who support this,cannot be human.RADICAL Islam =Satan's Army.#PeshawarAttack.",0,1
217,"                @Latinos4PP @CecileRichards @HHSLatino @CuidadoDeSalud @LULAC @EnrollAmerica #irony #oxymoron ""planned parenthood"" nothing abt parenting.",1,0
218,                @naomiwgrossman You blew my mind on #AHSFREAKSHOW You're brilliant..,0,0
219,                @WorldDiaMark @RamiBaron let's #not #forget the #origin of a #diamond in #relation with #humanrights #bigdata.,0,1
220,"                Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi"".",0,0
221,"                @valb00: It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep.",0,0
222,                Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl http://t.co/ECiscYDW4X.,0,1
223,                Less than a week til the ultimate squad is back together #RogersAndDalhauser @maxbertellotti http://t.co/fHM4CQT6Lv.,0,0
224,                Just realized my last final is tomorrow. FAAAAA-.,0,1
225,                I love getting up at 4 30 so I can wait on other ppl! #sarcasm.,1,1
226,                I'm really excited for next semester.,0,1
227,                Still in da process #drawing #sketch #fishkoi #tattoo #not #yet #finish http://t.co/ZtoXiSYXgs.,0,0
228,                Protesters upset over decision in chokehold death take the streets again http://t.co/5rxxGu6VV1 /Mexico's streets aren't the only ones taken.,0,1
229,                Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice.,0,1
230,                Nice touch. All the bar staff in the ground wearing #saintsfc t shirts.,0,1
231,                work Wednesday-Sunday.. #yay #not #moneytho 😩😭💰😒.,1,1
232,                @oneplanetmikey I saw a leaf blowing in the breeze. You could yell at that if you wanted to?.,0,1
233,"                @ollielocke now, to remember which book... #goodluck.",0,0
234,                Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony.,1,1
235,"                Mike Smith and Brian Hoyer walk into a bar. They sit down and at the same time say ""I told you it wasn't all my fault"" #Coyotes #Browns.",0,1
236,"                Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1.",1,1
237,"                Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for... http://t.co/vTQxkHv6YK.",0,0
238,                Should I buy these? And become a full time hipster? Lol! #NOT..... http://t.co/bhSSX3lVNh.,1,1
239,                Girls just wanna have fun#work#not#friends#only#dance#drinks#antennagrouprocks by mariag... http://t.co/7vN6UqpvQE http://t.co/hVxMXRdktM.,0,0
240,                The fact that this time next week I'll be getting my wisdom teeth out 😖🙊 #chipmunk.,0,1
241,                Image via We Heart It https://t.co/KOZ2pho18Y #feelings #not #people #telling http://t.co/jBDXQEDjbi.,0,0
242,                When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative #sarcasm #kinda.,1,1
243,                Goes both ways #make #love #not #war #peace http://t.co/fXUKcP3j2y... http://t.co/rxeVfBShsH.,0,0
244,"                @mgutowski63 just check out the buttons, see what they do. And follow me back 😜.",0,1
245,                The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in..,1,0
246,                Natalie Prass - Bird of Prey: http://t.co/n7YgEkpr4l via @YouTube.,0,0
247,                Beach hangs with my bffz http://t.co/o8WR5zO2lg.,0,1
248,"                @Espngreeny @espngolic ""pit players v. victims?"" How dare the NFL put a divide between men and the women and children they beat? #sarcasm.",0,1
249,"                Just walked in to #Starbucks and asked for a ""tall blonde"" Hahahaha #irony.",1,1
250,                Planning a vacation instead of studying.... My priorities are in line. #NOT.,1,1
251,                That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in..,0,1
252,"                @MiddleChildSyn: You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome.",1,1
253,                @LanceMedow Suhs been clean for 2 years and has only been in the league for five don't act like he was dirty for 10 years#not biased my ass.,0,0
254,                @Atlantasportguy @darrenrovell @DJFJennings Just wait till Cleveland comes again! #sarcasm.,1,1
255,"                @folieadang aha, but white girl drinks make me'so so cray tipsy'.",0,1
256,                bromanceshmomance: #I just checked and he has zero#ZERO#mentions asking if Louis was there#NONE#NADA#not... http://t.co/b4W8LszSwZ.,0,0
257,                Do you want to be right? |Or do you want to be happy?.,0,0
258,"                #Irony: ""The elections are not over zero VAT, but about whether there will be a Zionist or extremist country here"". http://t.co/SxRoXLVspP.",1,0
259,                Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓.,0,1
260,"                We were miles apart,but you found me, now we are close enough, still apart #irony.",1,1
261,                @charleswhite816 @DelbartonHockey I will let @bshatel know - I'm sure he is shaking/quaking in his boots. #not.,1,1
262,                I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's. http://t.co/Ohgg9jQ6hJ.,0,0
263,                @TheStarPhoenix #spnews #yxe I hope you weren't driving when you took that picture. #irony.,1,1
264,                @StephHammy @ZacapaRum lol.. Old enough to know better... Young enough to do it again.,0,1
265,                Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony.,1,1
266,                @CorporalFrisk Guess they didn't get the memo reg non-nuclear Baltic sea #sarcasm.,1,1
267,                http://t.co/biWk2vGWPX #PhatSexyAss #Picnic Picnic Porked Tiffany.,0,0
268,"                I just drank a healthy, homemade, all fruit smoothie...in a @Budweiser beer glass. #irony.",1,0
269,"                @Pier1984_ Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat.",0,0
270,                @JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one..,0,1
271,                @mhairiduncan8 just trying to confuse you all 😘.,0,0
272,"                Lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying ""stay safe"" Oh, the #irony!.",1,0
273,                Laptop speakers are too quiet for music & simply too loud for porn 😒!#Irony.,1,1
