,Text,Label,pred
92,                SHELDON: I'm just inferring this is a couch because the evidence suggests the coffee table is having a tiny garage sale..,1,1
93,                BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!.,0,0
94,                SHELDON: Just the latest copy of Applied Particle Physics quarterly..,1,0
95,                LEONARD: Thank you so much for giving me the opportunity to help..,0,0
96,"                LEONARD: - Maybe I heard you wrong. A lot of words sound like ""yoga."".",1,1
97,"                SHELDON: Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear..",1,1
98,                SHELDON: You were very clear. As was everyone else at the table..,0,0
99,"                AMY: Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night..",0,1
100,"                SHELDON: All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?"".",0,1
101,                AMY: I'm not saying that you're not fun. You're the most fun person I know..,0,1
102,                HOWARD: It was the kind of thing that makes it kind of hard to face her now..,0,0
103,"                SHELDON: Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble..",0,1
104,"                PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you..",1,1
105,                HOWARD: On a dusty highway just outside Bakersfield. Where do you think? On Mars!.,1,0
106,                PENNY: I don't know. It just died. I'm getting a bunch of static..,0,0
107,                LEONARD: Why don't you just lie down on the floor and swim there?.,1,1
108,"                PENNY: Oh, we don't need to talk about that anymore. Leonard covered it pretty well in the car..",1,1
109,"                SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces..",0,1
110,                SHELDON: Seems like an awful lot of trouble to go through for intercourse..,0,0
111,"                SHELDON: In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'..",1,0
112,"                HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons..",1,0
113,"                SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?.",1,1
114,"                SHELDON: He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone..",1,1
115,                SHELDON: Provided he has already read and is familiar with the reestablishment of the DC multiverse..,0,0
116,"                PERSON: Kind of makes you feel more alive, doesn't it?.",1,1
117,"                SHELDON: Notify the editors of the Oxford English Dictionary. The word ""plenty"" has been redefined to mean ""two."".",1,1
118,                RAJ: Answering the question once and for all why Wolowitz bailed out of medical school..,0,0
119,                LEONARD: What did you mean when you said you were going to miss me?.,0,0
120,                SHELDON: The big deal is that nobody touches food on my plate..,0,0
121,                HOWARD: Is it possible that she was going for your cheek and you moved and she accidentally got lip? That happens with me and my mom all the time..,0,1
122,                SHELDON: That woman looks exactly like the pictures of Princess Panchali in the book. How often does one see a beloved fictional character come to life?.,0,1
123,"                RAJ: No, I'm behind on my Wiki-reading. I'm kind of on a John Grisham kick right now..",0,1
124,"                SHELDON: I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it..",1,1
125,"                HOWARD: That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?.",1,0
126,                SHELDON: is an event that's like a heart attack..,1,1
127,                LEONARD: There's no hurry. Tell them more about their secret love for each other..,0,1
128,                LEONARD: A lot of people are working on that research. So what is all this?.,1,0
129,"                BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on..",0,1
130,"                HOWARD: But if she dumps you, she'll have a new boyfriend by tomorrow morning and you'll have a new girlfriend when you figure out how to build one..",1,1
131,                SHELDON: No. The dark crescent-shaped patterns under your arms conceal it nicely..,1,0
132,"                PERSON: What do you think I did? I discreetly slipped off the other earring, put it in my pocket and then got the hell out of there!.",0,1
133,"                PENNY: You think ""coffee,"" means coffee. That is so sweet..",1,0
134,"                LEONARD: Oh, I'm so glad you asked it like that. You..",1,1
135,"                SHELDON: Hey, you taught me something. Who would have thought it?.",1,1
136,                HOWARD: I just have a question. Does Bernadette ever talk about me?.,0,0
137,"                HOWARD: So what, you're just gonna walk up and down the stairs?.",0,0
