Text,Label,prompt,llm_output,pred
"Nobody I know sanctions adultery. There are already serious consequences built in against it. As far a same sex marriage, I know of nobody that is suggesting legal penalties for it unless one considers the refusal to legally recognize it a legal penalty. Certainly nobody has been jailed or fined for attempting such marriages. Privately performed ceremonies as such are not punished.",0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        Nobody I know sanctions adultery. There are already serious consequences built in against it. As far a same sex marriage, I know of nobody that is suggesting legal penalties for it unless one considers the refusal to legally recognize it a legal penalty. Certainly nobody has been jailed or fined for attempting such marriages. Privately performed ceremonies as such are not punished.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
Another oft-repeated lie.,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        Another oft-repeated lie.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
So individual cells contract to move cytoplasm around and to transport oxygen within itself?,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        So individual cells contract to move cytoplasm around and to transport oxygen within itself?\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",not sarcastic,0
Object to the woman being required to remain pregnant when she does not want to be.,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        Object to the woman being required to remain pregnant when she does not want to be.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"What a condescending attitude you have. In case you haven't noticed, you are a very small part of the human race that you smuggly hold in contempt. (Thankfully small!) Your mission should be to improve it, not to stand back and claim you are better than everybody else, as you seem to do.   Killing innocent people of any age is wrong. Children are no exception, they are just the epitomy of innocence.   The ""pretty sick"" applies to your own deluded thoughts.   Rest assured, I will not mourn your death or the deaths of any of those you may have taught your insane values. You are  !",0,"[{'role': 'user', 'content': '\n        ### Instruction:\n        \'\'\'You are a sarcasm classification classifier. Assign a correct label of the Input text from [\'Not Sarcastic\', \'Sarcastic\'].\'\'\'\n\n        ### Input:\n        What a condescending attitude you have. In case you haven\'t noticed, you are a very small part of the human race that you smuggly hold in contempt. (Thankfully small!) Your mission should be to improve it, not to stand back and claim you are better than everybody else, as you seem to do.   Killing innocent people of any age is wrong. Children are no exception, they are just the epitomy of innocence.   The ""pretty sick"" applies to your own deluded thoughts.   Rest assured, I will not mourn your death or the deaths of any of those you may have taught your insane values. You are  !\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        '}]",sarcastic,1
But only if they're willing to receive one. Most aren't.,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        But only if they're willing to receive one. Most aren't.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"The quad 50 full automatic anti-aircraft gun is designed to oscillate on it's mount. This is so that the bullets will come out in a pattern. This pattern along with tracer rounds helps the shooter guide the blizzard of bullets at the aircraft. Even this only works at low altitudes. Modern planes typically fly at ~30K feet. That's more than 5 miles high! A perfect bullet, or one that is fired in a vaccum with an initial velocity of 2800 fps will only go ~25k feet before gravity alone will have reduced it's velocity to 0 fps. The odds of hitting something that is moving at ~900 fps at any distance with a bullet traveling at ~2800fps are slim to none. That is why anti-aircraft guns are full auto, not a semiauto or anything that a citizen has access to legally.",0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        The quad 50 full automatic anti-aircraft gun is designed to oscillate on it's mount. This is so that the bullets will come out in a pattern. This pattern along with tracer rounds helps the shooter guide the blizzard of bullets at the aircraft. Even this only works at low altitudes. Modern planes typically fly at ~30K feet. That's more than 5 miles high! A perfect bullet, or one that is fired in a vaccum with an initial velocity of 2800 fps will only go ~25k feet before gravity alone will have reduced it's velocity to 0 fps. The odds of hitting something that is moving at ~900 fps at any distance with a bullet traveling at ~2800fps are slim to none. That is why anti-aircraft guns are full auto, not a semiauto or anything that a citizen has access to legally.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"And sometimes, necessary.",0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        And sometimes, necessary.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",'not sarcastic',0
"Well try Arkansas (75/25), Georgia (76/24), Kentucky (75/25), Michigan (59/41), Mississippi (86/14), Montana (67/33), North Dakota (73/27), Ohio (62/38), Oklahoma (76/24), Oregon (57/43), and Utah (66/34).   All of these margins were well above the percentage of votes cast for Bush and Kerry, respectively. Ohio, for instance, went to Bush by 2%, but the ban was passed by 24%. Bush lost Oregon by 4%, but the ban passed by 14%. Bush lost Michigan by 3%, but the ban passed by 18%. The margin of victory for each of these states exceeds George Bush's margin of victory in that state. Those extra votes had to come from somewhere, and it seems like many people other than the ""religious right"" feel the same way.",0,"[{'role': 'user', 'content': '\n        ### Instruction:\n        \'\'\'You are a sarcasm classification classifier. Assign a correct label of the Input text from [\'Not Sarcastic\', \'Sarcastic\'].\'\'\'\n\n        ### Input:\n        Well try Arkansas (75/25), Georgia (76/24), Kentucky (75/25), Michigan (59/41), Mississippi (86/14), Montana (67/33), North Dakota (73/27), Ohio (62/38), Oklahoma (76/24), Oregon (57/43), and Utah (66/34).   All of these margins were well above the percentage of votes cast for Bush and Kerry, respectively. Ohio, for instance, went to Bush by 2%, but the ban was passed by 24%. Bush lost Oregon by 4%, but the ban passed by 14%. Bush lost Michigan by 3%, but the ban passed by 18%. The margin of victory for each of these states exceeds George Bush\'s margin of victory in that state. Those extra votes had to come from somewhere, and it seems like many people other than the ""religious right"" feel the same way.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        '}]",sarcastic,1
"Prove it. Got any credible scientific or sociological studies? NOPE, ya don't. Didn't think so.",0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        Prove it. Got any credible scientific or sociological studies? NOPE, ya don't. Didn't think so.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
"Actually, it's not conjecture. The genetic makeup of the several subspecies of arctic foxes bear it out. The dominant allele is rare because it is less adaptive. The dominant allele is most likely ancestral. But even foxes below the Arctic circle show differences in their fur between summer and winter. So yes, foxes that were able to change color in the north had a differential reproductive advantage over those who couldn't.",0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        Actually, it's not conjecture. The genetic makeup of the several subspecies of arctic foxes bear it out. The dominant allele is rare because it is less adaptive. The dominant allele is most likely ancestral. But even foxes below the Arctic circle show differences in their fur between summer and winter. So yes, foxes that were able to change color in the north had a differential reproductive advantage over those who couldn't.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",not sarcastic,0
This also applies to tapeworms. I fail to see how it is therefore relevent to any debate on abortion.,0,"[{'role': 'user', 'content': ""\n        ### Instruction:\n        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''\n\n        ### Input:\n        This also applies to tapeworms. I fail to see how it is therefore relevent to any debate on abortion.\n        You can choose to output the result directly if you believe your judgment is reliable,\n        or\n        You think step by step if your confidence in your judgment is less than 90%:\n        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?\n        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.\n        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.\n\n        ### Response:\n\n        ### Label: \n\n        ""}]",sarcastic,1
