,Text,Label,pred
33,                MONICA: Thank you..,0,0
34,"                JOEY: It's white plastic, with a handle, and it fits onto a stroller..",0,0
35,                ROSS: What did you want to show us? Because all I can see is this bitchin van.,0,0
36,"                RACHEL: Oh-oh, that's a risky little game!.",0,0
37,"                RACHEL: Ross-Ross, you have no idea what this means to me!.",0,1
38,"                PHOEBE: Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!.",0,0
39,                JOEY: Hey..,0,0
40,"                ROSS: So to sum up, I'm Professor Geller..",0,0
41,                RACHEL: What-wh-what so we'll just stay married forever?.,1,0
42,                PHOEBE: Yeah!.,0,0
43,"                PHOEBE: Uh-huh, well! But umm, still I'm-I'm mad at you..",0,0
44,"                PHOEBE: All right, okay, well, apparently not!.",1,0
45,"                PERSON: Whoa, whoa, whoa..",0,0
46,                RACHEL: It was like months ago..,0,1
47,                PERSON: Hey..,0,0
48,"                CHANDLER: Just a sec, give me a minute to wake up for this,Ah-ha-ha!!.",0,1
49,                PERSON: When are you coming home?.,0,1
50,"                RACHEL: All right, let's do it..",0,0
51,"                CHANDLER: Well, y'know I'm 29. I mean who needs a savings account..",1,1
52,                ROSS: Hey! It's starting to snow..,0,0
53,"                RACHEL: That's easy for you to say, you weren't almost just killed..",1,0
54,"                MONICA: Uh, listen, I need that broiling pan that Joey borrowed the other day..",0,1
55,                PHOEBE: Why? Because she can sing and play guitar and do both at the same time?.,1,1
56,"                CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio.",0,1
57,                MONICA: You had no relationship!!.,0,0
58,"                PHOEBE: Oh, you say someone's name enough, they turn around..",1,0
59,                PHOEBE: I don't think you could ever do that..,0,0
60,"                CHANDLER: Okay, are you aware unagi  is an eel?.",1,1
61,"                CHANDLER: Excellent hole, Joe..",1,1
62,"                PERSON: Uh, I'm gonna kill myself!.",0,1
63,"                JOEY: Well, I like it. Here you go..",0,1
64,                PHOEBE: That oughta do it..,0,0
65,"                JOEY: When they're hungry enough, they'll come in..",0,1
66,"                JOEY: Me too! There's a game on Tuesday, do you wanna go?.",0,0
67,"                RACHEL: Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?.",0,1
68,                PERSON: Nobody sees the king!.,0,1
69,"                MONICA: Well, don't  'cha wanna?.",0,1
70,"                CHANDLER: I mean, you and I we're just, y'know, we're nothing, we're goofin' around..",1,0
71,                MONICA: No!.,0,0
72,"                MONICA: Alright, I'm gonna go pick up a few things for the trip..",0,1
73,                ROSS: It's not funny!.,0,1
74,"                RACHEL: Okay, you guys, just relax.  I doooo..",0,0
75,                CHANDLER: I'm the ruptured spleen..,0,1
76,"                CHANDLER: Oh yeah. First off all, chasing the Churo guy isn't jogging..",0,0
77,"                PERSON: Well ah, I've been doing a lot of thinking, and I look at my life.",0,0
78,"                JOEY: Thanks, but I kinda have a problem to deal with here..",0,1
79,"                CHANDLER: Look I never should have kissed your girlfriend, but I'm.",0,1
80,                JOEY: You'd better act surprised..,0,0
81,                PERSON: I'm the supply manager..,0,1
82,"                CHANDLER: Yes, I know, but her friend sounds like such a....",0,0
83,                MONICA: Like I have nothing better to do!.,1,1
84,                ROSS: I'm supposed to teach a graduate seminar there in ten minutes..,0,0
85,                ROSS: I can't believe it.  Can I tell you something? I'm a little mad at him now..,0,0
86,"                PHOEBE: Stating the obvious, but thank you. And it's not weird is it..",1,1
87,                ROSS: I mean if you hadn't initiated it I-I-I know I would've..,0,1
88,"                ROSS: He's right, even if it's to say something complementary..",0,1
89,"                CHANDLER: Oh, no, no. I just meant hypothetically..",0,0
90,"                CHANDLER: Yeah, I mean, it would be rude to them for us to leave now..",1,0
91,"                ROSS: You and I, we're interfacing..",0,0
92,"                PHOEBE: Oh, come on!.",0,0
93,                RACHEL: You're gonna have to tell me how you did that..,0,0
94,                PERSON: Yeah..,0,1
95,"                JOEY: And it came out, ""Squatternut buash?"".",0,0
96,                CHANDLER: All right I'll have one..,1,1
97,"                PHOEBE: See, there you go, the cleansing works!.",0,0
98,                MONICA: Wow! Imagine what our kids would look like!.,0,1
99,"                PHOEBE: Well, umm, my Mom's friend, Phoebe, is actually my birth Mom..",0,0
100,                PERSON: I studied for a year in Barcelona..,0,0
101,"                RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is..",0,0
102,                CHANDLER: Paper cut!.,0,0
103,                ROSS: I don't think so. Hello?  When you get in there.,0,0
104,"                JOEY: Uh, Rachel's here, so good luck man, let me know how it works out..",1,1
105,"                CHANDLER: And, uh, I don't know if you got any of that, but I would really like a copy of the tape..",0,1
106,                PHOEBE: So now I have to go so he'll think that I'm totally ok with seeing him!.,1,0
107,"                JOEY: Whoa, maybe I was!.",0,0
108,"                PHOEBE: I really, really enjoyed it. Very exotic..",1,1
109,                RACHEL: Ohhh!!!!.,0,0
110,                ROSS: All right..,0,0
111,                CHANDLER: What would you give to a kid if he wanted a ticket to play with?.,0,1
112,"                PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out..",0,1
113,                PERSON: I can show you an ID if you want?.,1,0
114,"                JOEY: Are you kidding? I love that guy!  Morning's here! Morning is here,.",0,0
115,                JOEY: I'm never gonna get to meet her anyway..,0,0
116,"                PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else..",0,0
117,                ROSS: Thank you..,0,0
118,"                PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp..",0,0
119,                MONICA: Cover yourself up!.,0,0
120,"                RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!.",0,0
121,"                MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended..",0,1
122,                CHANDLER: Lovely.,1,0
123,                PHOEBE: Why?.,0,0
124,                ROSS: DANGER.,0,1
125,                JOEY: Yeah! Look!.,0,0
126,                PHOEBE: Uh-huh!.,0,0
127,"                RACHEL: I did not mean to touch that,I mean.",0,1
128,"                CHANDLER: Okay, now much have you won so far?.",0,0
129,"                JOEY: I'd love to show ya, but I just tucked her in..",0,0
130,                RACHEL: Just tell me how..,1,1
131,                PHOEBE: It's my friends..,0,0
132,"                PERSON1: Look, please, please don't go anywhere, okay?.",0,0
133,"                RACHEL: Y'know what I mean, like dubbies?.",0,0
134,"                ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer..",0,0
135,"                PERSON: Take your shirt off, and let's see what we're dealing with here.  What are you doing?.",0,1
136,                ROSS: You still love me?.,0,0
137,"                PERSON: Twenty-one hours, you're a hero..",0,1
