,Text,Label,pred
107,"                ROSS: Umm, would you please excuse me for a moment?.",0,0
108,"                PHOEBE: Oh, hey, look, I found coffee! Okay, let's skedaddle..",0,0
109,                CHANDLER: What do you know? Its a treat for the eyes and the ears..,1,1
110,                JOEY: But I'm the host!.,0,1
111,"                DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas..",1,1
112,                CHANDLER: Is it me or the greetings gone downhill around here?.,1,0
113,                PERSON: Yes it is..,0,1
114,"                DOROTHY: No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest..",1,1
115,                PERSON: Then we went to this bar and he hooked us up with all these women!.,0,0
116,                MONICA: Am I out of control?.,0,1
117,                RACHEL: That is the coast guard!.,0,1
118,"                CHANDLER: Oh sure, she was probably up all night excited about the party she knows is happening..",1,1
119,                CHANDLER: Well why don't you check in one of my saddle bags while I chew on a bale of hay..,1,1
120,"                CHANDLER: Yes and we are ""very"" excited about it..",1,1
121,"                PERSON: Almost! But first, we gotta start..",1,1
122,                DOROTHY: What was I doing? My ben gazara in person?.,1,1
123,                DOROTHY: Because it wears a little sunbrella Rose..,1,1
124,                DOROTHY: The liberarche marquee at Caesar's palace.,1,1
125,                MODERATOR: And I am sure every person here really really wants you to join our group..,1,1
126,                MONICA: I've never loved anybody as much as I love you..,0,1
127,                CHANDLER: I was making a coconut phone with a professor..,1,1
128,                MONICA: Oh my God I love that! - Really? - NO!.,1,1
129,                PHOEBE: Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!.,0,0
130,                JOEY: Uh-huh!.,0,0
131,"                PERSON1: Ah well, this is the living room..",0,0
132,"                DOROTHY: No Rose, at a pie eating contest..",1,1
133,"                DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet..",1,0
134,                DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man..,1,1
135,"                CHANDLER: Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own..",1,1
136,"                MODERATOR: No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health.",1,1
137,                ROSS: Stick to the list..,0,0
