,Text,Label,pred
37,"                PERSON: Yeah, turns out half a dozen menorahs really sets a mood..",1,1
38,                HOWARD: And here I am in the trap. You just keep talking. I'm gonna chew my leg off..,1,1
39,"                AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off..",0,0
40,                HOWARD: I don't need a reason-- it's my house..,0,0
41,"                SHELDON: So as they say, all good things must come to an end..",0,0
42,"                SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one..",0,1
43,                PERSON: Why don't you ask Scotty to beam you up?.,1,0
44,"                HOWARD: How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this..",1,1
45,"                SHELDON: I'm sorry, it's the bad boy attitude that comes with this hair..",0,0
46,"                LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite..",1,0
47,"                LEONARD: Well, yeah, sex with you is pretty great. Have you ever tried it?.",0,0
48,"                AMY: And if I had a friend, they might have told me that..",0,1
49,"                BERNADETTE: Yeah, we just want to have the kind of dinner that we've all had here so many times before..",0,1
50,                RAJ: It's true-- you're both gorgeous. Kind of says something about the man who could bed you both..,0,1
51,"                PENNY: Anyway, to this day, I still can't see a box of crayons without crossing my legs..",0,1
52,                AMY: It was very entertaining... despite the glaring story problem..,1,1
53,"                HOWARD: You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!.",1,0
54,"                BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great..",1,0
55,                PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop..,1,0
56,"                PERSON: ""To Stuart, your comic book store is out of this world. Just like the guy in this picture was."".",0,1
57,                LEONARD: And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that..,0,0
58,"                SHELDON: And of those few months, how long have you been a demented sex pervert?.",0,1
59,"                HOWARD: Trust me, you're not Jewish. That's how they get you..",0,0
60,                HOWARD: It's why my people wandered the desert for 40 years. Took that long to walk it off..,1,1
61,"                BERNADETTE: And I love that I work and do all the cleaning, and you're okay with that..",1,1
62,"                RAJ: No, Stuart picked out those throw pillows all on his own..",1,1
63,"                HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera..",0,0
64,                SHELDON: Exactly what it was half an hour ago. It's like you're not even trying to get better..,1,1
65,                PENNY: This is why I've been saying we should keep champagne on ice..,1,1
66,"                RAJ:...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin..",0,0
67,"                HOWARD: All right, Amy's in charge of pricing and being 75..",1,1
68,                PERSON: that sounds a little funny to an American ear..,0,1
69,                PERSON: What do you think I was gonna do at home?.,0,0
70,                LEONARD: I didn't know they gave Nobel prizes for making boom-boom in the potty..,1,1
71,                BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming..,1,0
72,"                PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer..",1,0
73,                PENNY: My limbic system wants to take your pants off..,0,1
74,"                AMY: And if it turns out you don't... - you and I could live together. - You and... Oh, sure..",1,0
75,                PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks..,1,0
76,"                SHELDON: Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned..",1,0
77,"                PENNY: Of course, it is... it's been in the news. And it's a very famous boson..",0,0
78,"                PENNY: Same as all of us, getting out of a car without underwear..",1,0
79,"                HOWARD: Wow, he really went where no man has gone before..",0,0
80,"                RAJ: Okay, the NASA Web site says Howard's final descent has begun..",0,0
81,"                AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you..",1,0
82,                LEONARD: You mean for a person whose neck massages feel like an eagle is trying to carry you to its nest?.,1,1
83,                HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful..,1,1
84,                RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee..,0,0
85,"                SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason..",1,0
86,"                HOWARD: It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels..",0,1
87,                HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car..,0,0
88,                PENNY: How do you not tear off his clothes and take him right here on this table?.,1,1
89,"                SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady..",0,0
90,                SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy..,1,1
91,"                HOWARD: She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry..",0,1
92,                HOWARD: Let's not talk about this in front of our friends..,0,0
93,"                PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,.",0,1
94,"                BERNADETTE: Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche..",0,0
95,"                SHELDON: Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him..",0,1
96,                PENNY: Like Burt and Ernie. You guys even teach me stuff about words and numbers..,1,1
97,                SHELDON: I can't believe we wasted all that time on our Hulk costumes..,0,0
98,                BERNADETTE: I don't know what I'm going to do. I don't want to break up over this..,0,1
99,                HOWARD: Are you sure a dummy like me can handle something as complicated as a blanket?.,1,0
100,"                SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?.",0,0
101,"                SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch..",0,0
102,"                LEONARD: said horrible things about each other in public... all in all, a pretty magical night..",1,0
103,"                SHELDON: Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for..",1,0
104,"                SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!.",1,0
105,"                AMY: Well, if that's all it takes, it's a good thing you don't have a dog..",1,1
106,"                LEONARD: We don't say that, either. I'll make you a list. Oh, that would be mighty white of you..",0,1
107,                SHELDON: Maybe that's because I'm not being challenged. It's the same reason Einstein failed math..,0,0
108,"                SHELDON: Darn. If you weren't busy, I'd ask you to join us..",1,1
109,                HOWARD: That's how much buying a comic book store means to me..,0,1
110,"                LEONARD: Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available..",1,1
111,                SHELDON: I'm listening to you snore. I'm wondering how I'll ever sleep without it..,1,1
112,"                PENNY: Let the dead man talk. So, why do you think that?.",0,0
113,"                HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens..",0,0
114,"                SHELDON: Well, now that I've given up string theory, I'm struggling to find my next area of focus. So, in your professional opinion, which of these areas do you think is the most promising?.",0,0
115,"                SHELDON: I'm not going to bother him, I'm going to talk to him..",0,0
116,                SHELDON: Can we talk about something else? Do you know that I yodel?.,0,1
117,"                RAJ: A lane frequented by liars. Like you, you big liar!.",0,0
118,                PENNY: We've kind of been involved in a five-year experiment..,0,0
119,                SHELDON: Then buckle up; you're in for a cranky night..,0,1
120,"                RAJ: Boy, when you met Bernadette, the field of robotics really took a hit..",1,1
121,"                HOWARD: No, just me, her and a couple of the big wigs. It's part of a bonus she got..",0,1
122,                LEONARD: Sure. You want to see what all the scientists are wearing this year..,1,1
123,"                SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?.",1,1
124,"                HOWARD: Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash."".",1,0
125,"                LEONARD: Come on, let's just start walking. There's got to be a gas station or something nearby..",0,1
126,"                SHELDON: Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge..",1,1
127,                SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street..,0,0
128,"                AMY: He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it..",0,0
129,                SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts..,0,1
130,                BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave..,0,0
131,                PENNY: The answer's in this puzzle box. Let's see if you can open it..,1,0
132,"                SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?.",0,1
133,"                PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great..",1,1
134,"                PENNY: You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon."".",1,0
135,"                PERSON: I don't know, perhaps somebody took it off the carousel by mistake?.",0,0
136,"                SHELDON: And how difficult it is to do when she's bloated, cranky and crampy?.",0,0
137,"                SHELDON: Oh, I see why you're confused. No, her news sounded important, but what you're forgetting is, it was an achievement in the field of biology. That's all about yucky, squishy things..",1,0
